StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQ0,IRQ1,IRQ2,IRQ3,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-16_10-51-49.642973000,1526460709.645628622,16642728665,2018-05-16_10-52-19.695791112,1526460739.698621754,0.54,0.70,0.75,56496856302,53566683879736,353236082,187085210,190831748,191963598,100849,8,1332170,19392284,1865,0,247743,21645,0,0,7707080,7096496,7010788,2108,158892
2018-05-16_10-52-19.749082857,1526460739.751732301,16649405561,2018-05-16_10-52-49.797249529,1526460769.799874596,0.38,0.65,0.73,56520260628,53629465457524,353356148,187085210,191356785,191963598,100867,8,1333212,19402643,1865,0,247791,21645,0,0,7707080,7109136,7023376,2108,158888
2018-05-16_10-52-49.848967354,1526460769.851789156,16657436943,2018-05-16_10-53-19.896392644,1526460799.899006696,0.42,0.64,0.72,56543901114,53692276160174,353952912,187085210,191356789,191963598,100905,8,1334359,19412965,1865,0,248012,21645,0,0,7707080,7108876,7022968,2108,158888
2018-05-16_10-53-19.949973607,1526460799.952585527,16554817122,2018-05-16_10-53-50.009201804,1526460830.012061373,0.33,0.59,0.70,56568209700,53754701280882,354077461,187615174,191356789,191963598,100924,8,1335452,19423270,1865,0,248062,21645,0,0,7707080,7110020,7024112,2108,158888
2018-05-16_10-53-50.064945589,1526460830.067683192,16662797675,2018-05-16_10-54-20.117290352,1526460860.120593619,0.34,0.57,0.69,56591752986,53817533266592,354195980,187615174,191885771,191963598,100943,8,1336512,19433629,1865,0,248111,21646,0,0,7707080,7110408,7024648,2108,158888
2018-05-16_10-54-20.168935336,1526460860.171618999,16563797993,2018-05-16_10-54-50.219875485,1526460890.222754176,0.29,0.53,0.68,56616102852,53879991275732,354323369,187615174,191885771,192507556,100964,8,1337621,19443939,1865,0,248161,21646,0,0,7707080,7109436,7023676,2108,158888
2018-05-16_10-54-50.273717157,1526460890.276479140,22558619632,2018-05-16_10-55-20.324372555,1526460920.327235039,0.49,0.56,0.68,56760651078,53965051362572,354611686,188987265,191885771,192507556,100992,8,1339556,19452582,1865,0,248356,21646,0,0,7707080,7109760,7023792,2108,158892
2018-05-16_10-55-20.378919252,1526460920.381634598,16441660394,2018-05-16_10-55-50.439339226,1526460950.442163757,0.76,0.62,0.70,56865832404,54027061874064,355946585,188987265,191885771,192507556,101017,8,1341507,19461614,1865,0,249375,21647,0,0,7707080,7109648,7023740,2108,158892
2018-05-16_10-55-50.506171939,1526460950.508862819,22626833672,2018-05-16_10-56-20.561856250,1526460980.564599330,0.79,0.64,0.70,57015001470,54112380518394,356235274,188987265,191885771,194010688,101044,8,1343487,19470297,1865,0,249564,21647,0,0,7707080,7109340,7023432,2108,158892
2018-05-16_10-56-20.633125162,1526460980.635932644,22702376891,2018-05-16_10-56-50.690184836,1526461010.693863284,0.72,0.64,0.70,57130027176,54197986865380,356525253,188987265,193420371,194010688,101070,8,1345465,19479061,1865,0,249752,21647,0,0,7707080,7109756,7023848,2108,158892
2018-05-16_10-56-50.745380318,1526461010.748038737,16334769226,2018-05-16_10-57-20.796853678,1526461040.799566780,0.83,0.67,0.71,57235186782,54259594012584,357842519,188987265,193420371,194010688,101115,8,1347490,19488055,1865,0,250706,21648,0,0,7707080,7109372,7023428,2108,158900
2018-05-16_10-57-20.846937428,1526461040.849618895,22350673647,2018-05-16_10-57-50.896891240,1526461070.899706084,0.70,0.66,0.70,57380758188,54343873725048,358131707,190375346,193420373,194010696,101150,8,1349435,19496637,1865,0,250932,21648,0,0,7707080,7096528,7010628,2108,158908
2018-05-16_10-57-50.950202957,1526461070.952855189,22814948396,2018-05-16_10-58-20.999010466,1526461101.001720080,0.64,0.64,0.69,57495158034,54429898884906,358422683,190375346,194949648,194010696,101181,8,1351384,19505427,1865,0,251138,21648,0,0,7707080,7096808,7010844,2108,158908
2018-05-16_10-58-21.051082546,1526461101.053764266,22665931345,2018-05-16_10-58-51.102545894,1526461131.105139180,0.84,0.69,0.71,57610022940,54515367152828,358713408,190375346,194949655,195558739,101214,8,1353322,19514171,1865,0,251374,21649,0,0,7707080,7096976,7011372,2108,158912
2018-05-16_10-58-51.160316594,1526461131.162912475,22501365696,2018-05-16_10-59-21.216754528,1526461161.219638394,0.83,0.70,0.71,57695006466,54600214054770,359001881,191590244,194949672,195558739,101252,8,1355079,19523166,1865,0,251569,21649,0,0,7707080,7095896,7009996,2108,158912
2018-05-16_10-59-21.274859297,1526461161.277462993,15697527715,2018-05-16_10-59-51.328744618,1526461191.331877463,0.97,0.75,0.72,57791598972,54659422229224,360418992,191590247,194949680,195558739,101279,8,1357057,19532193,1865,0,252557,21649,0,0,7707080,7096380,7010480,2108,158912
2018-05-16_10-59-51.381015202,1526461191.383834572,22601447519,2018-05-16_11-00-21.431270355,1526461221.433977685,0.84,0.74,0.72,57893887218,54744645134282,360709299,191590254,194949688,196761606,101326,8,1358831,19541165,1865,0,252752,21649,0,0,7707080,7096692,7010520,2108,158920
2018-05-16_11-00-21.479841052,1526461221.482751041,22642971689,2018-05-16_11-00-51.530825759,1526461251.533601069,0.79,0.73,0.72,57995186664,54830021970974,361000372,191590254,196141460,196761606,101355,8,1360528,19550208,1865,0,252941,21649,0,0,7707080,7109088,7023104,2108,158912
2018-05-16_11-00-51.579424264,1526461251.582048522,15537974416,2018-05-16_11-01-21.638407666,1526461281.642618444,1.09,0.81,0.74,58091118450,54888622529926,362406926,191590254,196141462,196761606,101393,8,1362495,19559191,1865,0,253967,21650,0,0,7707080,7109036,7023140,2108,158920
2018-05-16_11-01-21.690760598,1526461281.693415015,22545624459,2018-05-16_11-01-51.750807945,1526461311.754672787,0.72,0.75,0.73,58194386556,54973635716400,362695415,192785136,196141462,196761606,101425,8,1364247,19568143,1865,0,254188,21650,0,0,7707080,7109456,7023708,2108,158920
2018-05-16_11-01-51.812160716,1526461311.814879814,22673042728,2018-05-16_11-02-21.866952030,1526461341.870894643,0.63,0.72,0.72,58295867802,55059127938462,362984916,192785136,197339844,196761606,101450,8,1365970,19577189,1865,0,254379,21651,0,0,7707080,7109424,7023452,2108,158924
2018-05-16_11-02-21.922031793,1526461341.924875689,22564430557,2018-05-16_11-02-51.972699123,1526461371.976315847,0.65,0.72,0.72,58381871748,55144210480450,363274388,192785136,197339844,198015317,101477,8,1367763,19586296,1865,0,254578,21651,0,0,7707080,7109052,7022852,2108,158924
2018-05-16_11-02-52.025002629,1526461372.027727705,22679503241,2018-05-16_11-03-22.074898252,1526461402.077752545,0.67,0.71,0.71,58484790054,55229725225444,363563863,193958378,197339844,198015317,101504,8,1369548,19595249,1865,0,254806,21651,0,0,7707080,7108648,7023292,2108,158924
2018-05-16_11-03-22.125796920,1526461402.128364906,15674470811,2018-05-16_11-03-52.182024682,1526461432.184750958,0.80,0.74,0.72,58578459180,55288846722522,364972511,193958378,197339844,198015317,101527,8,1371512,19604277,1865,0,255814,21651,0,0,7707080,7109024,7023128,2108,158924
2018-05-16_11-03-52.245971632,1526461432.248783542,22482648317,2018-05-16_11-04-22.296201091,1526461462.298891762,0.83,0.75,0.73,58666510806,55373620145292,365259014,193958378,197339844,199292732,101553,8,1373245,19613331,1865,0,256033,21651,0,0,7707080,7109000,7023104,2108,158924
2018-05-16_11-04-22.379993853,1526461462.382852471,22631693144,2018-05-16_11-04-52.435959062,1526461492.439212295,0.75,0.74,0.72,58770429132,55458956978700,365547800,193958378,198539957,199292732,101580,8,1375000,19622338,1865,0,256233,21651,0,0,7707080,7109248,7023352,2108,158924
2018-05-16_11-04-52.494208506,1526461492.497039277,15681444227,2018-05-16_11-05-22.549194421,1526461522.552246937,0.85,0.77,0.73,58868810118,55518102264474,366969012,193958378,198539957,199292732,101603,8,1377007,19631365,1865,0,257196,21652,0,0,7707080,7109100,7023204,2108,158924
2018-05-16_11-05-22.600842058,1526461522.603832939,22327953057,2018-05-16_11-05-52.651672291,1526461552.654338900,0.71,0.74,0.73,58955339304,55602292696158,367258711,195185020,198539957,199292737,101653,8,1378775,19640285,1865,0,257402,21653,0,0,7707080,7095512,7009472,2108,158932
2018-05-16_11-05-52.701459159,1526461552.704082782,22552502296,2018-05-16_11-06-22.752660778,1526461582.755389228,0.50,0.69,0.71,59042974770,55687330752332,367546070,195185020,199812270,199292740,101683,8,1380516,19649332,1865,0,257600,21653,0,0,7707080,7096732,7010592,2108,158932
2018-05-16_11-06-22.800908548,1526461582.803755796,22482036127,2018-05-16_11-06-52.860202548,1526461612.862881998,0.57,0.68,0.71,59129807556,55772103832160,367833935,195185023,199812274,200546032,101713,8,1382176,19658377,1865,0,257805,21653,0,0,7707080,7096932,7010824,2108,158936
2018-05-16_11-06-52.916180072,1526461612.918873577,22669365864,2018-05-16_11-07-22.971581640,1526461642.975077555,0.74,0.71,0.72,59244452862,55857583155274,368123796,196673032,199812282,200546035,101750,8,1384076,19667051,1865,0,258088,21653,0,0,7707080,7097068,7010916,2108,158940
2018-05-16_11-07-23.028090617,1526461643.031024210,16182451466,2018-05-16_11-07-53.081094724,1526461673.083821747,0.84,0.74,0.72,59349436128,55918617238504,369438406,196673032,199812290,200546038,101772,8,1386089,19676077,1865,0,259047,21653,0,0,7707080,7096864,7011184,2108,158940
2018-05-16_11-07-53.132102225,1526461673.134971261,22528780242,2018-05-16_11-08-23.184250233,1526461703.187078236,0.93,0.77,0.73,59498111874,56003567885464,369728829,196673035,199812296,202031151,101808,8,1388013,19684709,1865,0,259291,21654,0,0,7707080,7097300,7011412,2108,158940
2018-05-16_11-08-23.233531695,1526461703.236190923,22491761458,2018-05-16_11-08-53.282935663,1526461733.285657114,0.82,0.76,0.73,59639937900,56088375905544,370018170,196673037,201220735,202031151,101835,8,1389878,19693417,1865,0,259525,21654,0,0,7707080,7109048,7023156,2108,158932
2018-05-16_11-08-53.329993909,1526461733.332674633,16573133706,2018-05-16_11-09-23.386579784,1526461763.391941153,0.96,0.80,0.75,59748293046,56150881917408,371380134,196673037,201220737,202031151,101861,8,1391964,19702444,1865,0,260406,21655,0,0,7707080,7109020,7023324,2108,158932
2018-05-16_11-09-23.444072222,1526461763.446739505,22801916983,2018-05-16_11-09-53.494248273,1526461793.496934950,0.90,0.80,0.75,59865027132,56236861512082,371671556,198179579,201220737,202031151,101890,8,1393892,19711162,1865,0,260618,21655,0,0,7707080,7109012,7023320,2108,158936
2018-05-16_11-09-53.545057888,1526461793.547720214,22640179530,2018-05-16_11-10-23.602479264,1526461823.605393486,0.73,0.77,0.74,59981518698,56322232540404,371962225,198179579,202781896,202031151,101938,8,1395900,19719828,1865,0,260874,21655,0,0,7707080,7109484,7023600,2108,158944
2018-05-16_11-10-23.652689139,1526461823.655486771,22588781627,2018-05-16_11-10-53.702363608,1526461853.705157866,0.75,0.78,0.74,60130268184,56407407724050,372252681,198179579,202781896,203518717,101968,8,1397867,19728480,1865,0,261068,21655,0,0,7707080,7109060,7023176,2108,158944
2018-05-16_11-10-53.750740322,1526461853.753520291,22750401875,2018-05-16_11-11-23.800854092,1526461883.803678638,0.59,0.73,0.73,60245907270,56493192012268,372544040,199703728,202781896,203518717,101998,8,1399826,19737164,1865,0,261279,21656,0,0,7707080,7109680,7023796,2108,158944
2018-05-16_11-11-23.848370673,1526461883.851310191,16288786459,2018-05-16_11-11-53.907098804,1526461913.909840537,0.75,0.76,0.74,60352034076,56554639031016,373899496,199703728,202781896,203518717,102023,8,1401879,19746192,1865,0,262193,21656,0,0,7707080,7109228,7023540,2108,158944
2018-05-16_11-11-53.955604373,1526461913.958217379,22684546137,2018-05-16_11-12-24.010329652,1526461944.013149092,0.85,0.78,0.75,60475701642,56640175650602,374188950,199703728,202781896,205049340,102052,8,1403826,19754946,1865,0,262408,21656,0,0,7707080,7109004,7022864,2108,158944
2018-05-16_11-12-24.067892085,1526461944.070487272,22793736175,2018-05-16_11-12-54.127818262,1526461974.130859066,0.79,0.77,0.75,60590341668,56726122941476,374480198,199703728,204314143,205049340,102081,8,1405718,19763751,1865,0,262626,21656,0,0,7707080,7109196,7023252,2108,158944
2018-05-16_11-12-54.182939167,1526461974.185766874,16215917891,2018-05-16_11-13-24.245823380,1526462004.249032811,1.01,0.83,0.77,60695695974,56787297033970,375792949,199703728,204314143,205049340,102110,8,1407674,19772782,1865,0,263635,21656,0,0,7707080,7108876,7022992,2108,158944
2018-05-16_11-13-24.298677804,1526462004.301590365,22355245029,2018-05-16_11-13-54.348594019,1526462034.351879278,1.02,0.84,0.78,60838750200,56871593398450,376082864,201057587,204314151,205049340,102151,8,1409582,19781390,1865,0,263877,21656,0,0,7707080,7096992,7010844,2108,158952
2018-05-16_11-13-54.397824373,1526462034.400651561,22736000297,2018-05-16_11-14-24.447867519,1526462064.450705347,0.79,0.81,0.77,60990492426,56957324327540,376374157,201057591,205811988,205049340,102184,8,1411562,19789999,1865,0,264124,21658,0,0,7707080,7096488,7010804,2108,158956
2018-05-16_11-14-24.496117048,1526462064.499223450,22459401667,2018-05-16_11-14-54.546412948,1526462094.549071342,0.73,0.80,0.76,61133546592,57042012684732,376663153,201057595,205811998,206441139,102218,8,1413477,19798685,1865,0,264368,21658,0,0,7707080,7096312,7010580,2108,158960
2018-05-16_11-14-54.592346873,1526462094.595012738,22555671919,2018-05-16_11-15-24.644903680,1526462124.647688083,0.75,0.80,0.77,61218415278,57127063398500,376950729,202274986,205812004,206441147,102249,8,1415235,19807713,1865,0,264585,21658,0,0,7707080,7096644,7010964,2108,158964
2018-05-16_11-15-24.694823159,1526462124.698474139,16140526884,2018-05-16_11-15-54.753700138,1526462154.756633201,1.00,0.85,0.79,61318712004,57187941172712,378254907,202274988,205812014,206441148,102287,8,1417248,19816727,1865,0,265535,21659,0,0,7707080,7096244,7010368,2108,158964
2018-05-16_11-15-54.805674660,1526462154.808249374,22650285291,2018-05-16_11-16-24.861158015,1526462184.864787360,0.89,0.84,0.78,61424982630,57273348771188,378544008,202274988,205812023,207768589,102321,8,1419054,19825664,1865,0,265766,21659,0,0,7707080,7096668,7010792,2108,158968
2018-05-16_11-16-24.917868090,1526462184.920640023,22631236513,2018-05-16_11-16-54.967148433,1526462214.970125290,0.87,0.84,0.78,61529010936,57358685544480,378834937,202274988,207013532,207768590,102346,8,1420766,19834702,1865,0,265972,21659,0,0,7707080,7108592,7022716,2108,158964
2018-05-16_11-16-55.020575960,1526462215.023193276,15641062339,2018-05-16_11-17-25.071256050,1526462245.074031131,0.92,0.85,0.79,61627072122,57417676691530,380271500,202274988,207013533,207768590,102376,8,1422734,19843728,1865,0,266967,21659,0,0,7707080,7109496,7023472,2108,158964
2018-05-16_11-17-25.122532128,1526462245.125158244,22565432869,2018-05-16_11-17-55.172425962,1526462275.175186052,0.76,0.82,0.78,61712076408,57502763032608,380560349,203492714,207013533,207768590,102405,8,1424433,19852760,1865,0,267168,21660,0,0,7707080,7108756,7022880,2108,158964
2018-05-16_11-17-55.238563675,1526462275.241526919,22518807292,2018-05-16_11-18-25.290423518,1526462305.293081528,0.80,0.82,0.78,61797102714,57587671867898,380849150,203492714,208254752,207768590,102449,8,1426248,19861851,1865,0,267379,21660,0,0,7707080,7106124,7019984,2108,158964
2018-05-16_11-18-25.371723938,1526462305.374536637,22469027355,2018-05-16_11-18-55.427601392,1526462335.431014827,0.88,0.84,0.78,61883222220,57672395623210,381135820,203492714,208254752,209020290,102479,8,1427979,19870922,1865,0,267567,21661,0,0,7707080,7109092,7023216,2108,158964
2018-05-16_11-18-55.485865501,1526462335.488840588,15827762823,2018-05-16_11-19-25.544980348,1526462365.547688052,1.00,0.87,0.79,61980448146,57732105044724,382551854,203492714,208254752,209020290,102502,8,1429882,19879950,1865,0,268634,21661,0,0,7707080,7109216,7023340,2108,158964
2018-05-16_11-19-25.598371818,1526462365.600993552,22598572479,2018-05-16_11-19-55.646043814,1526462395.648828091,0.87,0.85,0.79,62084919132,57817314493606,382841901,204686929,208254752,209020290,102523,8,1431660,19888903,1865,0,268841,21661,0,0,7707080,7108972,7023252,2108,158964
2018-05-16_11-19-55.698897474,1526462395.701807399,22640647391,2018-05-16_11-20-25.749924764,1526462425.752714816,0.80,0.83,0.79,62190240078,57902683402150,383132471,204686929,209464593,209020290,102559,8,1433408,19897913,1865,0,269026,21662,0,0,7707080,7109356,7023680,2108,158968
2018-05-16_11-20-25.817751541,1526462425.820456340,22624952485,2018-05-16_11-20-55.874153988,1526462455.876922512,0.82,0.83,0.79,62295458964,57987996902866,383421083,204686929,209464593,210240430,102583,8,1435150,19906936,1865,0,269250,21662,0,0,7707080,7109140,7023268,2108,158968
2018-05-16_11-20-55.931546440,1526462455.934152584,22527493281,2018-05-16_11-21-25.989540654,1526462485.992847554,0.76,0.82,0.78,62381067990,58072941917956,383708274,205911244,209464593,210240430,102607,8,1436826,19915966,1865,0,269479,21662,0,0,7707080,7109364,7023884,2108,158968
2018-05-16_11-21-26.049275541,1526462486.052175223,15536118279,2018-05-16_11-21-56.103322145,1526462516.106058685,0.86,0.84,0.79,62476515216,58131537087026,385108263,205911246,209464601,210240430,102648,8,1438743,19924955,1865,0,270557,21663,0,0,7707080,7096860,7010900,2108,158980
2018-05-16_11-21-56.158662704,1526462516.161318273,22582074790,2018-05-16_11-22-26.207686315,1526462546.210282177,0.78,0.82,0.78,62578866522,58216687904200,385398326,205911250,209464606,211430558,102683,8,1440458,19933967,1865,0,270785,21664,0,0,7707080,7095912,7010092,2108,158980
2018-05-16_11-22-26.259164375,1526462546.261855915,22591316441,2018-05-16_11-22-56.312030663,1526462576.314771322,0.80,0.82,0.78,62680779228,58301872098374,385689584,205911252,210646269,211430560,102719,8,1442139,19942980,1865,0,271012,21664,0,0,7707080,7095016,7009148,2108,158984
2018-05-16_11-22-56.363475177,1526462576.366179998,16343845056,2018-05-16_11-23-26.424030199,1526462606.427520395,0.94,0.85,0.79,62787943374,58363527587642,387018542,205911252,210646279,211430568,102748,8,1444085,19951990,1865,0,272044,21664,0,0,7707080,7095248,7009380,2108,158984
2018-05-16_11-23-26.477282915,1526462606.479876406,22551152725,2018-05-16_11-23-56.529919978,1526462636.533341796,0.96,0.87,0.80,62903526720,58448560598050,387308840,207423386,210646296,211430569,102785,8,1446114,19960628,1865,0,272299,21665,0,0,7707080,7096252,7010388,2108,158988
2018-05-16_11-23-56.586888113,1526462636.589916242,22500747376,2018-05-16_11-24-26.639710315,1526462666.642568407,0.71,0.82,0.78,63048479886,58533404292542,387596709,207423386,212030895,211430573,102813,8,1448111,19969305,1865,0,272514,21665,0,0,7707080,7096452,7010268,2108,158992
2018-05-16_11-24-26.692075438,1526462666.694755483,22473767993,2018-05-16_11-24-56.740709994,1526462696.743597904,0.76,0.82,0.78,63191409192,58618145636976,387886132,207423386,212030902,212820921,102844,8,1450053,19978019,1865,0,272681,21666,0,0,7707080,7107944,7022276,2108,158984
2018-05-16_11-24-56.790869044,1526462696.793645329,22572588979,2018-05-16_11-25-26.841228127,1526462726.844005178,0.66,0.79,0.77,63339270078,58703257264676,388174827,208877502,212030903,212820921,102872,8,1452174,19986606,1865,0,272800,21666,0,0,7707080,7108616,7023048,2108,158984
2018-05-16_11-25-26.897070116,1526462726.899802847,16319695408,2018-05-16_11-25-56.953276883,1526462756.956108951,0.79,0.81,0.78,63445912344,58764810557852,389552420,208877502,212030903,212820921,102892,8,1454187,19995635,1865,0,273759,21667,0,0,7707080,7108724,7022860,2108,158984
2018-05-16_11-25-57.013492872,1526462757.016142212,22678744854,2018-05-16_11-26-27.074733583,1526462787.078843801,0.82,0.81,0.78,63561220410,58850327414578,389842005,208877502,212030903,214385586,102924,8,1456239,20004386,1865,0,273944,21667,0,0,7707080,7108896,7023032,2108,158984
2018-05-16_11-26-27.130907076,1526462787.133951776,22487954651,2018-05-16_11-26-57.184827184,1526462817.187817333,0.68,0.78,0.77,63702637836,58935122508818,390130621,208877502,213410205,214385586,102954,8,1458085,20013133,1865,0,274187,21667,0,0,7707080,7109008,7023144,2108,158984
2018-05-16_11-26-57.242462241,1526462817.245185538,16453713191,2018-05-16_11-27-27.298405754,1526462847.301208362,0.81,0.80,0.78,63809940582,58997189751266,391477109,208877502,213410205,214385586,102983,8,1460068,20022160,1865,0,275170,21668,0,0,7707080,7109020,7023356,2108,158984
2018-05-16_11-27-27.348639583,1526462847.351319122,22440161265,2018-05-16_11-27-57.398462719,1526462877.401254058,0.77,0.79,0.77,63958021788,59081804873326,391767365,210335959,213410205,214385586,103023,8,1462026,20030717,1865,0,275417,21668,0,0,7707080,7108884,7022972,2108,158988
2018-05-16_11-27-57.447567704,1526462877.450875424,22772825189,2018-05-16_11-28-27.507164620,1526462907.509886579,0.81,0.79,0.78,64074238194,59167675710008,392057886,210335959,214980275,214385586,103049,8,1464005,20039500,1865,0,275661,21669,0,0,7707080,7109372,7023508,2108,158988
2018-05-16_11-28-27.563101647,1526462907.565727198,22611248852,2018-05-16_11-28-57.616941029,1526462937.619618267,0.89,0.81,0.78,64223494740,59252932987236,392347744,210335959,214980275,215893141,103084,8,1465969,20048169,1865,0,275891,21669,0,0,7707080,7109108,7023244,2108,158988
2018-05-16_11-28-57.690719013,1526462937.693352018,22763787853,2018-05-16_11-29-27.746514550,1526462967.749895135,0.93,0.83,0.79,64339834086,59338768770630,392638161,211859976,214980275,215893141,103114,8,1467972,20056842,1865,0,276147,21669,0,0,7707080,7108812,7022948,2108,158988
2018-05-16_11-29-27.802371902,1526462967.805044095,16214580448,2018-05-16_11-29-57.858003721,1526462997.860896440,1.04,0.86,0.80,64445531592,59399927284322,393957607,211859979,214980283,215893141,103160,8,1470046,20065837,1865,0,277052,21670,0,0,7707080,7096628,7010964,2108,158996
2018-05-16_11-29-57.909660709,1526462997.912242366,22723894158,2018-05-16_11-30-27.960453614,1526463027.963143461,0.88,0.84,0.79,64561097658,59485609602306,394249415,211859981,214980296,217420224,103197,8,1472014,20074553,1865,0,277288,21672,0,0,7707080,7096436,7010728,2108,159008
2018-05-16_11-30-28.010945205,1526463028.013552699,22493804936,2018-05-16_11-30-58.065781990,1526463058.068620336,0.82,0.83,0.79,64705405884,59570427757104,394538424,211859984,216378757,217420224,103225,8,1473973,20083221,1865,0,277535,21672,0,0,7707080,7096772,7010708,2108,159008
2018-05-16_11-30-58.128235361,1526463058.130989987,15698938356,2018-05-16_11-31-28.187970746,1526463088.191016831,0.96,0.86,0.80,64802160210,59629636589456,395953522,211859987,216378771,217420224,103271,8,1476089,20092233,1865,0,278376,21672,0,0,7707080,7097264,7011320,2108,159012
2018-05-16_11-31-28.248454340,1526463088.251898421,22478574044,2018-05-16_11-31-58.302780466,1526463118.306462766,0.80,0.83,0.79,64906824636,59714398414534,396243396,213041379,216378784,217420224,103305,8,1477922,20101086,1865,0,278598,21673,0,0,7707080,7096512,7010584,2108,159016
2018-05-16_11-31-58.357068615,1526463118.359960181,22559378491,2018-05-16_11-32-28.407552301,1526463148.410231812,0.75,0.81,0.79,65011841802,59799460793912,396533113,213041382,217595925,217420224,103331,8,1479537,20110107,1865,0,278839,21674,0,0,7707080,7095940,7010284,2108,159016
2018-05-16_11-32-28.458578246,1526463148.461256322,22461610030,2018-05-16_11-32-58.507949991,1526463178.510744625,0.65,0.78,0.77,65097569868,59884157226686,396822219,213041383,217595931,218657318,103374,8,1481167,20119140,1865,0,279096,21675,0,0,7707080,7108372,7022864,2108,159012
2018-05-16_11-32-58.555136955,1526463178.557705673,22644080110,2018-05-16_11-33-28.609469350,1526463208.612246198,0.56,0.75,0.77,65185251474,59969539778652,397110751,214297561,217595932,218657318,103398,8,1482626,20128199,1865,0,279278,21675,0,0,7707080,7109372,7023016,2108,159012
2018-05-16_11-33-28.673200092,1526463208.676065054,15827745565,2018-05-16_11-33-58.731514075,1526463238.734112454,0.74,0.78,0.77,65281821060,60029244006764,398534106,214297561,217595932,218657318,103431,8,1484732,20137226,1865,0,280132,21676,0,0,7707080,7109276,7023424,2108,159012
2018-05-16_11-33-58.783521509,1526463238.787381762,22529896124,2018-05-16_11-34-28.845373267,1526463268.848882463,0.76,0.78,0.77,65368201086,60114199179144,398821408,214297561,217595932,219907887,103460,8,1486447,20146285,1865,0,280327,21677,0,0,7707080,7108920,7023068,2108,159012
2018-05-16_11-34-28.901281531,1526463268.904360718,22388910177,2018-05-16_11-34-58.955287940,1526463298.958479646,0.79,0.79,0.77,65456346192,60198620364558,399107761,214297561,218866147,219907887,103500,8,1488202,20155277,1865,0,280520,21677,0,0,7707080,7109356,7023700,2108,159012
2018-05-16_11-34-59.009946396,1526463299.012696368,15757706525,2018-05-16_11-35-29.070519880,1526463329.073704021,0.94,0.82,0.79,65554204998,60258068389130,400536699,214297561,218866147,219907887,103529,8,1490114,20164306,1865,0,281573,21678,0,0,7707080,7108808,7022956,2108,159012
2018-05-16_11-35-29.121106971,1526463329.123788710,22643708937,2018-05-16_11-35-59.171208219,1526463359.173911056,0.90,0.82,0.79,65659854924,60343449812478,400827468,215491563,218866147,219907887,103562,8,1491827,20173261,1865,0,281762,21678,0,0,7707080,7108368,7022712,2108,159012
2018-05-16_11-35-59.222176227,1526463359.224840130,22711898665,2018-05-16_11-36-29.279743169,1526463389.282601877,0.80,0.81,0.78,65744846310,60429089883240,401116792,215491563,220112031,219907887,103588,8,1493386,20182405,1865,0,282013,21678,0,0,7707080,7109156,7023032,2108,159012
2018-05-16_11-36-29.342797983,1526463389.347041202,22617736355,2018-05-16_11-36-59.398587273,1526463419.401286724,0.78,0.81,0.78,65852982996,60514374621192,401408187,215491563,220112031,221242975,103631,8,1495150,20191286,1865,0,282308,21679,0,0,7707080,7109132,7023280,2108,159012
2018-05-16_11-36-59.447762608,1526463419.450311155,22522880124,2018-05-16_11-37-29.506967186,1526463449.509841491,0.61,0.76,0.77,65938382502,60599306852800,401695440,216713791,220112031,221242975,103654,8,1496813,20200307,1865,0,282530,21680,0,0,7707080,7108524,7022880,2108,159012
2018-05-16_11-37-29.561005156,1526463449.563570300,16819758926,2018-05-16_11-37-59.613252387,1526463479.616317999,0.84,0.80,0.78,66028020528,60662743135252,403006478,216713791,220112034,221242983,103687,8,1498831,20209304,1865,0,283499,21681,0,0,7707080,7096192,7010456,2108,159020
2018-05-16_11-37-59.662863359,1526463479.665797178,22580060852,2018-05-16_11-38-29.710634236,1526463509.713516593,0.89,0.82,0.79,66113992914,60747884040702,403295626,216713791,220112049,222489080,103717,8,1500418,20218354,1865,0,283679,21681,0,0,7707080,7096036,7010148,2108,159024
2018-05-16_11-38-29.759019697,1526463509.761578219,22640342701,2018-05-16_11-38-59.807954132,1526463539.810738164,0.86,0.82,0.79,66218541360,60833253502586,403586889,216713791,221312294,222489083,103741,8,1502025,20227364,1865,0,283851,21682,0,0,7707080,7095952,7010264,2108,159028
2018-05-16_11-38-59.854821535,1526463539.857402028,16377984161,2018-05-16_11-39-29.920243324,1526463569.923099274,0.91,0.84,0.79,66324679386,60895041276224,404908563,216713794,221312305,222489087,103776,8,1503961,20236377,1865,0,284885,21683,0,0,7707080,7095720,7009836,2108,159028
2018-05-16_11-39-29.969857184,1526463569.972550841,22538105192,2018-05-16_11-40-00.020881091,1526463600.023629097,0.82,0.83,0.79,66472193412,60980026522452,405196996,218147499,221312318,222489087,103809,8,1505921,20244910,1865,0,285149,21683,0,0,7707080,7096844,7010720,2108,159032
2018-05-16_11-40-00.073553565,1526463600.078196596,22715547065,2018-05-16_11-40-30.133303223,1526463630.136667956,0.76,0.81,0.78,66586858698,61065680195042,405487449,218147503,222840141,222489087,103840,8,1507861,20253661,1865,0,285368,21683,0,0,7707080,7096132,7010256,2108,159040
