StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_14-24-33.884430931,1525868673.886499225,23487337201,2018-05-09_14-25-03.933998609,1525868703.936212221,0.54,0.56,0.52,34311813834,32433366865900,,,,8246,6,545899,4641311,1051,0,11284,251,0,0,7707424,7217632,7136252,948,160828
2018-05-09_14-25-03.968176955,1525868703.970219319,23449585415,2018-05-09_14-25-34.035366724,1525868734.038423650,0.47,0.53,0.51,34394328472,32524560517738,,,,8261,6,547464,4650305,1051,0,11298,252,0,0,7707424,7217748,7136172,948,160828
2018-05-09_14-25-34.077056451,1525868734.079488332,21444847795,2018-05-09_14-26-04.126675801,1525868764.128862442,0.36,0.50,0.50,34469886270,32607957414964,,,,8275,6,548886,4659446,1051,0,11311,253,0,0,7707424,7217308,7135928,948,160828
2018-05-09_14-26-04.162398833,1525868764.164469857,21386712377,2018-05-09_14-26-34.207891514,1525868794.210042528,0.41,0.50,0.50,34545235862,32691128454814,,,,8291,6,550279,4668575,1051,0,11325,253,0,0,7707424,7217624,7135988,948,160828
2018-05-09_14-26-34.242805973,1525868794.244890423,23534691152,2018-05-09_14-27-04.286139915,1525868824.288456915,0.47,0.50,0.50,34628053054,32782651444078,,,,8310,6,551814,4677547,1051,0,11364,253,0,0,7707424,7217800,7135944,948,160828
2018-05-09_14-27-04.320705513,1525868824.322769368,23464117396,2018-05-09_14-27-34.365014669,1525868854.367066307,0.61,0.53,0.51,34710595702,32873900145568,,,,8326,6,553382,4686539,1051,0,11380,253,0,0,7707424,7217384,7136008,948,160828
2018-05-09_14-27-34.398756992,1525868854.400777239,23563450637,2018-05-09_14-28-04.443391000,1525868884.445539242,0.63,0.54,0.51,34793497620,32965535105018,,,,8346,6,554943,4695461,1051,0,11415,254,0,0,7707424,7204544,7123176,948,160836
2018-05-09_14-28-04.478346686,1525868884.480404619,21463981623,2018-05-09_14-28-34.542807611,1525868914.545845443,0.44,0.51,0.50,34869127282,33049005571898,,,,8360,6,556350,4704644,1051,0,11485,254,0,0,7707424,7204804,7123364,948,160836
2018-05-09_14-28-34.582917423,1525868914.585035834,23494035551,2018-05-09_14-29-04.630165499,1525868944.632305035,0.41,0.49,0.50,34951809172,33140369318258,,,,8378,6,557900,4713613,1051,0,11517,256,0,0,7707424,7204496,7122936,948,160840
2018-05-09_14-29-04.665942841,1525868944.668103907,23457522923,2018-05-09_14-29-34.709649044,1525868974.711916819,0.45,0.49,0.50,35034347314,33231590737696,,,,8396,6,559412,4722571,1051,0,11539,256,0,0,7707424,7205088,7123524,948,160840
