StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_20-10-10.653277557,1525975810.655812367,36.558713,2018-05-10_20-10-40.905223037,1525975840.908055653,0.96,1.02,0.96,76504316,175195485444,,,,748416,106,15375,33406058,1764,0,69,870,0,0,7707080,7160968,7113784,2108,216548
2018-05-10_20-10-40.952471354,1525975840.955062979,36.558822,2018-05-10_20-11-11.221949517,1525975871.225366962,0.98,1.01,0.96,76505460,175195486716,,,,751438,106,15386,33415152,1764,0,69,870,0,0,7707080,7161212,7113880,2108,216548
2018-05-10_20-11-11.293667072,1525975871.296838077,36.548902,2018-05-10_20-11-41.554424109,1525975901.557199721,0.99,1.01,0.96,76506604,175195488048,,,,754459,106,15396,33424240,1764,0,69,870,0,0,7707080,7160944,7113308,2108,216548
2018-05-10_20-11-41.600055333,1525975901.602595636,36.558802,2018-05-10_20-12-11.850696177,1525975931.853215876,0.99,1.01,0.96,76507748,175195489380,,,,757490,106,15417,33433298,1764,0,69,870,0,0,7707080,7160460,7113132,2108,216552
2018-05-10_20-12-11.891646618,1525975931.894118311,36.489975,2018-05-10_20-12-42.142910149,1525975962.145591472,1.00,1.01,0.96,76508892,175195490712,,,,760509,106,15422,33442383,1764,0,69,870,0,0,7707080,7160840,7113708,2108,216552
2018-05-10_20-12-42.184781763,1525975962.187251882,36.558818,2018-05-10_20-13-12.435526835,1525975992.438239830,1.00,1.01,0.96,76510036,175195492044,,,,763530,106,15427,33451467,1764,0,69,871,0,0,7707080,7160940,7113808,2108,216552
2018-05-10_20-13-12.476823746,1525975992.479415894,36.558716,2018-05-10_20-13-42.727415812,1525976022.730288696,1.00,1.01,0.96,76511180,175195493376,,,,766551,106,15433,33460553,1764,0,69,871,0,0,7707080,7160932,7113604,2108,216552
2018-05-10_20-13-42.769670208,1525976022.772230734,36.562101,2018-05-10_20-14-13.021629897,1525976053.024220097,1.00,1.01,0.96,76512324,175195494708,,,,769573,106,15438,33469638,1764,0,70,871,0,0,7707080,7160876,7113548,2108,216552
2018-05-10_20-14-13.063470170,1525976053.065927655,36.561716,2018-05-10_20-14-43.346194694,1525976083.349939730,1.00,1.01,0.96,76513468,175195495980,,,,772594,106,15447,33478732,1764,0,70,872,0,0,7707080,7160556,7113228,2108,216552
2018-05-10_20-14-43.397906588,1525976083.400805772,36.555542,2018-05-10_20-15-13.655998513,1525976113.658620111,1.07,1.03,0.97,76514612,175195497312,,,,775621,106,15469,33487795,1764,0,70,872,0,0,7707080,7147868,7101036,2108,216560
2018-05-10_20-15-13.698441271,1525976113.701126113,36.499794,2018-05-10_20-15-43.949432127,1525976143.952179830,1.04,1.03,0.97,76515756,175195498644,,,,778637,106,15475,33496880,1764,0,70,872,0,0,7707080,7148452,7100872,2108,216560
2018-05-10_20-15-43.991486881,1525976143.994064128,36.562075,2018-05-10_20-16-14.241704172,1525976174.244287833,0.96,1.01,0.96,76516900,175195499976,,,,781667,106,15495,33505939,1764,0,70,873,0,0,7707080,7147704,7100384,2108,216564
2018-05-10_20-16-14.286337184,1525976174.288891489,36.562096,2018-05-10_20-16-44.536691271,1525976204.539251061,0.97,1.01,0.96,76518044,175195501308,,,,784693,106,15505,33515013,1764,0,70,873,0,0,7707080,7147564,7099968,2108,216568
2018-05-10_20-16-44.578300010,1525976204.580824705,36.555544,2018-05-10_20-17-14.847356369,1525976234.850820156,0.98,1.01,0.96,76519188,175195502580,,,,787714,106,15517,33524104,1764,0,71,873,0,0,7707080,7147568,7100256,2108,216572
2018-05-10_20-17-14.916352981,1525976234.919656268,36.548939,2018-05-10_20-17-45.175442283,1525976265.178262642,0.99,1.01,0.96,76520332,175195503912,,,,790740,106,15535,33533173,1764,0,71,873,0,0,7707080,7148160,7100848,2108,216572
