StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQ0,IRQ1,IRQ2,IRQ3,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-16_08-37-53.155175327,1526452673.157947688,23506955974,2018-05-16_08-38-23.203527927,1526452703.206354617,0.83,0.83,0.79,32281037838,33575239431148,215746553,110273063,111941786,113172882,92920,8,873804,16939647,1865,0,151377,21529,0,0,7707080,7112124,7025804,2108,158504
2018-05-16_08-38-23.256584833,1526452703.259200504,15850085068,2018-05-16_08-38-53.309174530,1526452733.311839329,0.90,0.85,0.79,32388935844,33635050921246,217196037,110273063,111941786,113172882,92947,8,875705,16948674,1865,0,152441,21530,0,0,7707080,7111976,7025832,2108,158504
2018-05-16_08-38-53.362027076,1526452733.364779886,23717520892,2018-05-16_08-39-23.414174485,1526452763.416989677,0.94,0.86,0.80,32432007990,33724530947064,217478671,110273063,112658458,113172882,92972,8,877225,16958236,1865,0,152568,21531,0,0,7707080,7112252,7026256,2108,158504
2018-05-16_08-39-23.464115694,1526452763.466713974,23487844827,2018-05-16_08-39-53.518922649,1526452793.521757543,0.83,0.84,0.80,32500163376,33813146089660,217761738,110273063,112658458,114185356,93000,8,878932,16967471,1865,0,152755,21531,0,0,7707080,7112224,7026472,2108,158504
2018-05-16_08-39-53.577421379,1526452793.580064024,16389285609,2018-05-16_08-40-23.636875176,1526452823.640693563,0.95,0.87,0.81,32600661762,33874990276822,219237711,110273063,112658458,114185356,93046,8,880909,16976462,1865,0,153767,21531,0,0,7707080,7111820,7025620,2108,158512
2018-05-16_08-40-23.714266960,1526452823.716903757,23603551003,2018-05-16_08-40-53.768301777,1526452853.771308516,0.88,0.87,0.81,32660188308,33964040003440,219520074,111156017,112658458,114185356,93073,8,882531,16985771,1865,0,153923,21531,0,0,7707080,7111868,7025924,2108,158512
2018-05-16_08-40-53.822803120,1526452853.825694740,23680362808,2018-05-16_08-41-23.872533300,1526452883.876199657,0.66,0.82,0.79,32706220314,34053378966494,219803296,111156017,112658458,114935509,93097,8,884023,16995288,1865,0,154055,21532,0,0,7707080,7111464,7025324,2108,158516
2018-05-16_08-41-23.924997135,1526452883.927716360,23448241807,2018-05-16_08-41-53.974168817,1526452913.976917198,0.66,0.80,0.79,32768455260,34141841590992,220088139,111156019,113606691,114935517,93129,8,885687,17004548,1865,0,154224,21532,0,0,7707080,7098760,7012968,2108,158524
2018-05-16_08-41-54.031602737,1526452914.034325844,23669163472,2018-05-16_08-42-24.080384152,1526452944.083101867,0.68,0.79,0.78,32817035826,34231137100932,220370521,111938169,113606697,114935518,93155,8,887236,17013978,1865,0,154355,21532,0,0,7707080,7098860,7012460,2108,158524
2018-05-16_08-42-24.131787437,1526452944.134408631,16806301750,2018-05-16_08-42-54.191414629,1526452974.194323215,0.92,0.84,0.80,32917889172,34294563374982,221806561,111938172,113606705,114935522,93181,8,889201,17023005,1865,0,155358,21533,0,0,7707080,7098940,7012564,2108,158528
2018-05-16_08-42-54.248458746,1526452974.251096178,23580844319,2018-05-16_08-43-24.306434746,1526453004.309889146,0.89,0.84,0.80,32977707258,34383527327648,222089140,111938174,114532198,114935522,93223,8,890908,17032301,1865,0,155517,21533,0,0,7707080,7098832,7012576,2108,158528
2018-05-16_08-43-24.367424767,1526453004.370132831,23616327190,2018-05-16_08-43-54.419290047,1526453034.422363394,0.74,0.81,0.79,33026059944,34472624679584,222372476,111938176,114532208,115709029,93259,8,892508,17041728,1865,0,155661,21534,0,0,7707080,7098864,7012732,2108,158532
2018-05-16_08-43-54.471256095,1526453034.474084853,16392274880,2018-05-16_08-44-24.527716810,1526453064.530421999,0.84,0.82,0.79,33125090130,34534492614254,223860278,111938176,114532216,115709034,93286,8,894485,17050754,1865,0,156649,21535,0,0,7707080,7099464,7013332,2108,158532
2018-05-16_08-44-24.576719234,1526453064.579316218,23576470136,2018-05-16_08-44-54.626914322,1526453094.629572338,0.84,0.83,0.80,33202102536,34623440916122,224145522,113001799,114532224,115709034,93327,8,896165,17059856,1865,0,156833,21535,0,0,7707080,7109964,7023728,2108,158524
2018-05-16_08-44-54.675791217,1526453094.678375996,23764061159,2018-05-16_08-45-24.726492755,1526453124.729124206,0.75,0.81,0.79,33261494742,34713095360874,224428193,113001799,114532226,116637568,93354,8,898055,17069233,1865,0,157008,21535,0,0,7707080,7111260,7025124,2108,158524
2018-05-16_08-45-24.793271886,1526453124.795986439,23567741029,2018-05-16_08-45-54.848255235,1526453154.850933318,0.60,0.76,0.77,33327261468,34802009984650,224710572,113001799,115531729,116637568,93379,8,899721,17078494,1865,0,157173,21536,0,0,7707080,7111924,7025788,2108,158524
2018-05-16_08-45-54.905971392,1526453154.908562737,23533347203,2018-05-16_08-46-24.964527756,1526453184.967761136,0.48,0.72,0.76,33399752454,34890793547756,224992995,114077015,115531729,116637568,93405,8,901417,17087643,1865,0,157382,21536,0,0,7707080,7111776,7025640,2108,158524
2018-05-16_08-46-25.023701420,1526453185.026313393,16092156153,2018-05-16_08-46-55.082043339,1526453215.084975693,0.69,0.75,0.77,33498858000,34951527528158,226521624,114077015,115531729,116637568,93430,8,903366,17096671,1865,0,158402,21537,0,0,7707080,7111936,7025720,2108,158524
2018-05-16_08-46-55.135787116,1526453215.138534756,16752828194,2018-05-16_08-47-25.186187364,1526453245.189162799,0.54,0.71,0.76,33523290546,35014735394216,226643614,114077015,116095864,116637568,93447,8,904502,17107031,1865,0,158454,21537,0,0,7707080,7111952,7025964,2108,158524
2018-05-16_08-47-25.238165274,1526453245.240827057,16745805456,2018-05-16_08-47-55.286596922,1526453275.289257344,0.33,0.64,0.73,33547527792,35077916739234,226763126,114077015,116095864,117200439,93466,8,905649,17117405,1865,0,158506,21538,0,0,7707080,7111480,7025344,2108,158524
2018-05-16_08-47-55.335743159,1526453275.338330841,16806598291,2018-05-16_08-48-25.384919690,1526453305.387669172,0.25,0.59,0.72,33571572978,35141325427072,227387193,114077015,116095864,117200439,93488,8,906879,17127778,1865,0,158738,21538,0,0,7707080,7111916,7025504,2108,158528
2018-05-16_08-48-25.433099617,1526453305.435799853,16755241884,2018-05-16_08-48-55.481626777,1526453335.484354239,0.50,0.62,0.72,33595611864,35204540200580,227507706,114620560,116095864,117200439,93506,8,908015,17138122,1865,0,158799,21538,0,0,7707080,7112464,7026332,2108,158528
2018-05-16_08-48-55.529773776,1526453335.532371726,16737010628,2018-05-16_08-49-25.583370345,1526453365.586104375,0.70,0.66,0.73,33619905150,35267687600502,227630980,114620560,116095864,117764286,93526,8,909235,17148486,1865,0,158862,21539,0,0,7707080,7111492,7025752,2108,158528
2018-05-16_08-49-25.638477013,1526453365.641037328,16707026120,2018-05-16_08-49-55.687818821,1526453395.690524079,0.63,0.64,0.72,33643809156,35330722125484,227753654,114620562,116646496,117764287,93571,8,910448,17158767,1865,0,158925,21539,0,0,7707080,7098656,7012300,2108,158536
2018-05-16_08-49-55.736234753,1526453395.739051971,16703225688,2018-05-16_08-50-25.789283683,1526453425.792064649,0.52,0.61,0.71,33668080542,35393741895396,227875512,115170239,116646507,117764287,93601,8,911611,17169050,1865,0,158985,21540,0,0,7707080,7098664,7012752,2108,158544
2018-05-16_08-50-25.840172447,1526453425.842746939,16792157150,2018-05-16_08-50-55.890286199,1526453455.893245726,0.52,0.60,0.70,33692393088,35457096973978,228499399,115170242,116646514,117764287,93626,8,912856,17179374,1865,0,159236,21540,0,0,7707080,7099112,7012952,2108,158544
2018-05-16_08-50-55.938728651,1526453455.941272042,16817387534,2018-05-16_08-51-25.985777263,1526453485.988754875,0.49,0.59,0.69,33716145474,35520546577258,228621157,115170246,116646531,118312909,93650,8,914023,17189682,1865,0,159300,21541,0,0,7707080,7098636,7012736,2108,158548
2018-05-16_08-51-26.035055253,1526453486.037757044,16798431775,2018-05-16_08-51-56.083090876,1526453516.086342576,0.49,0.58,0.69,33739851120,35583924453632,228740322,115170249,117194741,118312909,93677,8,915144,17200004,1865,0,159366,21541,0,0,7707080,7098968,7012608,2108,158548
2018-05-16_08-51-56.132676772,1526453516.135285051,16772471709,2018-05-16_08-52-26.181185758,1526453546.183935379,0.37,0.54,0.67,33763841766,35647204368194,228864960,115711320,117194750,118312909,93697,8,916336,17210317,1865,0,159423,21542,0,0,7707080,7098648,7012600,2108,158548
2018-05-16_08-52-26.228457143,1526453546.231069581,16777504285,2018-05-16_08-52-56.278297105,1526453576.281038855,0.48,0.55,0.67,33787708632,35710503376014,229479863,115711321,117194755,118312909,93717,8,917492,17220676,1865,0,159639,21542,0,0,7707080,7110892,7024608,2108,158544
2018-05-16_08-52-56.333931052,1526453576.336574184,16724759691,2018-05-16_08-53-26.391150560,1526453606.394417574,0.36,0.52,0.66,33811785558,35773604530620,229601622,115711321,117750770,118312909,93737,8,918622,17231022,1865,0,159697,21542,0,0,7707080,7111188,7025296,2108,158544
2018-05-16_08-53-26.447639236,1526453606.450420165,16735321649,2018-05-16_08-53-56.498451494,1526453636.501393480,0.36,0.50,0.65,33836040924,35836744367436,229721970,115711321,117750770,118878227,93755,8,919729,17241394,1865,0,159753,21543,0,0,7707080,7111452,7025364,2108,158544
