StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_21-46-05.150466198,1526413565.153049062,,2018-05-15_21-46-05.164768037,1526413565.167339892,0.79,0.59,0.63,,,,,,7449,0,367260,2142041,1835,0,70255,136,0,0,7707080,7126844,7035504,2108,146276
2018-05-15_21-46-05.205765501,1526413565.208295946,,2018-05-15_21-46-05.219625428,1526413565.222158448,0.79,0.59,0.63,,,,,,7451,0,367265,2142056,1835,0,70255,136,0,0,7707080,7126856,7035224,2108,146276
2018-05-15_21-46-05.260517499,1526413565.263268803,,2018-05-15_21-46-05.275078295,1526413565.277658420,0.79,0.59,0.63,,,,,,7452,0,367270,2142072,1835,0,70255,136,0,0,7707080,7126160,7035016,2108,146276
2018-05-15_21-46-05.316810083,1526413565.319418769,,2018-05-15_21-46-05.330633946,1526413565.333183584,0.79,0.59,0.63,,,,,,7454,0,367274,2142088,1835,0,70255,136,0,0,7707080,7125796,7034456,2108,146276
2018-05-15_21-46-05.371799637,1526413565.374383680,,2018-05-15_21-46-05.385701099,1526413565.388279944,0.79,0.59,0.63,,,,,,7455,0,367279,2142103,1835,0,70255,136,0,0,7707080,7126376,7035036,2108,146276
2018-05-15_21-46-05.426811917,1526413565.429390146,,2018-05-15_21-46-05.440795016,1526413565.443359901,0.79,0.59,0.63,,,,,,7456,0,367284,2142119,1835,0,70255,136,0,0,7707080,7126704,7035364,2108,146276
2018-05-15_21-46-05.482122974,1526413565.484705742,,2018-05-15_21-46-05.496009610,1526413565.498604392,0.79,0.59,0.63,,,,,,7458,0,367289,2142135,1835,0,70255,136,0,0,7707080,7127132,7035528,2108,146276
2018-05-15_21-46-05.537042945,1526413565.539607310,,2018-05-15_21-46-05.551275212,1526413565.553892225,0.79,0.59,0.63,,,,,,7459,0,367294,2142150,1835,0,70255,136,0,0,7707080,7126848,7035360,2108,146276
2018-05-15_21-46-05.592614403,1526413565.595157360,,2018-05-15_21-46-05.606183729,1526413565.608753658,0.79,0.59,0.63,,,,,,7460,0,367299,2142166,1835,0,70255,136,0,0,7707080,7126272,7035084,2108,146276
2018-05-15_21-46-05.647657318,1526413565.650220564,,2018-05-15_21-46-05.661482119,1526413565.664050546,0.79,0.59,0.63,,,,,,7461,0,367304,2142181,1835,0,70255,136,0,0,7707080,7125892,7034348,2108,146276
