StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-15_21-06-58.868060133,1526411218.870725570,25330679610,2018-05-15_21-07-28.919895930,1526411248.922956808,0.79,0.85,0.79,,,,,,5105,0,235756,1416213,1835,0,44832,102,0,0,7707080,7242260,7150708,2108,146176
2018-05-15_21-07-28.964383713,1526411248.966982726,25347666713,2018-05-15_21-07-59.014046134,1526411279.016956408,0.74,0.83,0.79,,,,,,5140,0,237736,1425304,1835,0,45020,102,0,0,7707080,7241864,7150264,2108,146176
2018-05-15_21-07-59.060023323,1526411279.062918663,25409917469,2018-05-15_21-08-29.110445263,1526411309.113221383,0.73,0.81,0.78,,,,,,5176,0,239660,1434449,1835,0,45191,102,0,0,7707080,7241580,7149980,2108,146176
2018-05-15_21-08-29.156615236,1526411309.159132682,18486126460,2018-05-15_21-08-59.213318525,1526411339.215976887,0.92,0.85,0.79,,,,,,5206,0,241724,1443479,1835,0,46081,103,0,0,7707080,7253820,7162160,2108,146172
2018-05-15_21-08-59.259544247,1526411339.262124633,25259961917,2018-05-15_21-09-29.313090097,1526411369.315796834,0.87,0.85,0.79,,,,,,5241,0,243703,1452580,1835,0,46269,103,0,0,7707080,7253844,7161996,2108,146172
2018-05-15_21-09-29.363363951,1526411369.367945263,25292471805,2018-05-15_21-09-59.428145250,1526411399.431174922,0.73,0.81,0.78,,,,,,5268,0,245681,1461738,1835,0,46447,104,0,0,7707080,7254360,7162956,2108,146172
2018-05-15_21-09-59.479777753,1526411399.482371162,25359171786,2018-05-15_21-10-29.531729584,1526411429.535217519,0.83,0.83,0.79,,,,,,5305,0,247667,1470895,1835,0,46631,105,0,0,7707080,7254024,7162624,2108,146176
2018-05-15_21-10-29.582762667,1526411429.585623708,25434023844,2018-05-15_21-10-59.632934184,1526411459.635961794,0.79,0.82,0.78,,,,,,5349,0,249639,1480054,1835,0,46807,105,0,0,7707080,7253668,7162268,2108,146180
2018-05-15_21-10-59.680766689,1526411459.683310952,18140722938,2018-05-15_21-11-29.736254879,1526411489.739005605,0.94,0.85,0.80,,,,,,5387,0,251695,1489086,1835,0,47696,105,0,0,7707080,7254132,7162484,2108,146180
2018-05-15_21-11-29.778773437,1526411489.781410351,25427048224,2018-05-15_21-11-59.834892351,1526411519.837874533,0.69,0.80,0.78,,,,,,5419,0,253665,1498242,1835,0,47881,106,0,0,7707080,7254968,7163172,2108,146180
2018-05-15_21-11-59.895333931,1526411519.898090550,25483580903,2018-05-15_21-12-29.944121659,1526411549.946780343,0.74,0.81,0.78,,,,,,5448,0,255604,1507473,1835,0,48067,106,0,0,7707080,7254260,7162660,2108,146180
2018-05-15_21-12-29.998132930,1526411550.000712382,25369486442,2018-05-15_21-13-00.055353460,1526411580.058374444,0.84,0.82,0.79,,,,,,5479,0,257534,1516633,1835,0,48283,107,0,0,7707080,7254220,7162672,2108,146180
2018-05-15_21-13-00.105350063,1526411580.107992011,25447551340,2018-05-15_21-13-30.156287418,1526411610.159293632,0.85,0.82,0.79,,,,,,5504,0,259458,1525793,1835,0,48489,107,0,0,7707080,7254064,7162664,2108,146180
2018-05-15_21-13-30.207080858,1526411610.209837523,18354561746,2018-05-15_21-14-00.266913303,1526411640.269597382,0.91,0.84,0.79,,,,,,5540,0,261553,1534799,1835,0,49367,107,0,0,7707080,7241268,7149576,2108,146188
2018-05-15_21-14-00.314921826,1526411640.317480334,24880562524,2018-05-15_21-14-30.363577281,1526411670.366236140,0.88,0.84,0.79,,,,,,5584,0,263564,1543647,1835,0,49648,107,0,0,7707080,7241696,7150184,2108,146192
2018-05-15_21-14-30.405965077,1526411670.408565298,24953998999,2018-05-15_21-15-00.455518430,1526411700.458203472,0.70,0.81,0.78,,,,,,5616,0,265599,1552489,1835,0,49938,108,0,0,7707080,7241072,7149724,2108,146192
2018-05-15_21-15-00.503914378,1526411700.506568715,18335628235,2018-05-15_21-15-30.564971542,1526411730.568710380,0.88,0.84,0.79,,,,,,5647,0,267679,1561508,1835,0,50825,108,0,0,7707080,7240980,7149788,2108,146196
2018-05-15_21-15-30.612978071,1526411730.615559458,24749935550,2018-05-15_21-16-00.664400781,1526411760.667206703,0.94,0.86,0.80,,,,,,5691,0,269733,1570276,1835,0,51090,109,0,0,7707080,7241068,7149688,2108,146200
2018-05-15_21-16-00.714288816,1526411760.716927868,24941988550,2018-05-15_21-16-30.768265987,1526411790.771346968,0.85,0.84,0.80,,,,,,5725,0,271792,1579123,1835,0,51346,109,0,0,7707080,7241572,7150192,2108,146200
2018-05-15_21-16-30.818963513,1526411790.821746715,24961621616,2018-05-15_21-17-00.868201524,1526411820.871396704,0.91,0.85,0.80,,,,,,5758,0,273854,1587986,1835,0,51578,109,0,0,7707080,7253172,7161356,2108,146196
2018-05-15_21-17-00.915091269,1526411820.917994093,24979817929,2018-05-15_21-17-30.965952970,1526411850.968775543,0.95,0.87,0.81,,,,,,5793,0,275987,1596740,1835,0,51845,109,0,0,7707080,7253648,7162072,2108,146196
2018-05-15_21-17-31.013228416,1526411851.015765162,16826303762,2018-05-15_21-18-01.069101553,1526411881.072351552,0.97,0.88,0.81,,,,,,5821,0,278052,1605771,1835,0,52740,109,0,0,7707080,7253924,7162544,2108,146196
2018-05-15_21-18-01.117743544,1526411881.120438859,24957680235,2018-05-15_21-18-31.171630939,1526411911.174346736,0.90,0.88,0.81,,,,,,5860,0,280194,1614580,1835,0,52980,110,0,0,7707080,7254344,7162724,2108,146196
2018-05-15_21-18-31.229158887,1526411911.231767374,24969221699,2018-05-15_21-19-01.284161891,1526411941.286957533,1.11,0.92,0.83,,,,,,5897,0,282282,1623430,1835,0,53200,110,0,0,7707080,7253708,7162328,2108,146196
2018-05-15_21-19-01.358416097,1526411941.361429684,16697282652,2018-05-15_21-19-31.412704746,1526411971.415372188,1.07,0.93,0.84,,,,,,5923,0,284328,1632457,1835,0,54119,110,0,0,7707080,7254228,7163240,2108,146196
2018-05-15_21-19-31.457024682,1526411971.459887086,24998356298,2018-05-15_21-20-01.508785189,1526412001.512164259,1.04,0.94,0.84,,,,,,5958,0,286461,1641212,1835,0,54348,111,0,0,7707080,7255012,7163392,2108,146196
2018-05-15_21-20-01.557694040,1526412001.560388215,24844129463,2018-05-15_21-20-31.607866205,1526412031.610463017,0.96,0.93,0.84,,,,,,6008,0,288616,1649988,1835,0,54608,112,0,0,7707080,7253840,7162404,2108,146204
2018-05-15_21-20-31.654389060,1526412031.656976110,24986606938,2018-05-15_21-21-01.704965484,1526412061.707678971,0.98,0.93,0.85,,,,,,6039,0,290685,1658846,1835,0,54854,112,0,0,7707080,7254068,7162492,2108,146204
2018-05-15_21-21-01.749537216,1526412061.752409483,24958239471,2018-05-15_21-21-31.807352623,1526412091.810103377,1.07,0.96,0.86,,,,,,6070,0,292799,1667609,1835,0,55102,112,0,0,7707080,7253692,7162324,2108,146204
2018-05-15_21-21-31.858051538,1526412091.860688582,16802027879,2018-05-15_21-22-01.919949238,1526412121.922634161,1.18,0.99,0.87,,,,,,6104,0,294854,1676609,1835,0,56030,113,0,0,7707080,7241192,7149588,2108,146216
2018-05-15_21-22-01.967738573,1526412121.970763898,25057298527,2018-05-15_21-22-32.021630481,1526412152.024416773,1.17,1.01,0.88,,,,,,6142,0,296882,1685719,1835,0,56234,113,0,0,7707080,7241912,7150512,2108,146216
2018-05-15_21-22-32.070897991,1526412152.073523393,25214004069,2018-05-15_21-23-02.123415839,1526412182.126086362,0.91,0.96,0.87,,,,,,6173,0,298850,1694931,1835,0,56398,113,0,0,7707080,7241640,7150472,2108,146216
2018-05-15_21-23-02.171013359,1526412182.174249138,17721829418,2018-05-15_21-23-32.227379240,1526412212.230301627,0.94,0.96,0.87,,,,,,6206,0,300934,1703946,1835,0,57283,114,0,0,7707080,7241392,7150032,2108,146220
2018-05-15_21-23-32.274205549,1526412212.276831819,25179527867,2018-05-15_21-24-02.329211498,1526412242.332263416,0.84,0.94,0.86,,,,,,6249,0,302952,1713036,1835,0,57464,114,0,0,7707080,7239820,7148652,2108,146216
2018-05-15_21-24-02.374463832,1526412242.377077114,25197620168,2018-05-15_21-24-32.428921749,1526412272.431577238,0.96,0.96,0.87,,,,,,6283,0,304942,1722203,1835,0,57647,114,0,0,7707080,7240928,7149480,2108,146216
2018-05-15_21-24-32.481843661,1526412272.484464924,25166689683,2018-05-15_21-25-02.539069256,1526412302.542522658,1.04,0.98,0.88,,,,,,6320,0,306940,1731354,1835,0,57846,115,0,0,7707080,7253816,7162452,2108,146208
2018-05-15_21-25-02.588583390,1526412302.591180513,25286775459,2018-05-15_21-25-32.640209526,1526412332.642854650,0.90,0.95,0.87,,,,,,6350,0,308874,1740511,1835,0,58029,116,0,0,7707080,7253704,7162352,2108,146208
2018-05-15_21-25-32.686299454,1526412332.688991969,18233053998,2018-05-15_21-26-02.743691722,1526412362.746872342,0.94,0.95,0.88,,,,,,6377,0,310937,1749551,1835,0,58917,117,0,0,7707080,7254728,7163572,2108,146208
2018-05-15_21-26-02.789208754,1526412362.791775034,25365713239,2018-05-15_21-26-32.840385688,1526412392.843041103,0.85,0.93,0.87,,,,,,6404,0,312891,1758747,1835,0,59115,117,0,0,7707080,7254072,7162708,2108,146212
2018-05-15_21-26-32.886413979,1526412392.889070324,25331751216,2018-05-15_21-27-02.937937511,1526412422.940643839,0.70,0.89,0.86,,,,,,6431,0,314863,1767870,1835,0,59342,117,0,0,7707080,7254876,7163236,2108,146212
2018-05-15_21-27-02.982703906,1526412422.985236112,18179311106,2018-05-15_21-27-33.038655554,1526412453.041397160,0.90,0.91,0.87,,,,,,6467,0,316914,1776902,1835,0,60237,118,0,0,7707080,7254748,7163376,2108,146212
2018-05-15_21-27-33.089392229,1526412453.092030792,25237797096,2018-05-15_21-28-03.144705649,1526412483.147349601,0.83,0.89,0.86,,,,,,6499,0,318873,1786022,1835,0,60460,118,0,0,7707080,7254284,7162804,2108,146212
2018-05-15_21-28-03.214973994,1526412483.217539562,25286911449,2018-05-15_21-28-33.269325335,1526412513.272716484,0.85,0.89,0.86,,,,,,6528,0,320795,1795166,1835,0,60702,118,0,0,7707080,7253436,7162072,2108,146212
2018-05-15_21-28-33.319244227,1526412513.322010842,25250081463,2018-05-15_21-29-03.371043133,1526412543.374014090,0.90,0.90,0.87,,,,,,6570,0,322730,1804281,1835,0,60923,118,0,0,7707080,7253556,7162188,2108,146216
2018-05-15_21-29-03.417640947,1526412543.420492702,25408406622,2018-05-15_21-29-33.466912063,1526412573.469659594,0.88,0.89,0.86,,,,,,6599,0,324602,1813461,1835,0,61135,118,0,0,7707080,7253724,7162296,2108,146216
2018-05-15_21-29-33.515267265,1526412573.518028417,17709451946,2018-05-15_21-30-03.565662802,1526412603.568558854,0.93,0.90,0.87,,,,,,6640,0,326665,1822454,1835,0,62048,119,0,0,7707080,7240972,7149608,2108,146232
2018-05-15_21-30-03.614426317,1526412603.617011090,24875281821,2018-05-15_21-30-33.678667488,1526412633.681316802,0.98,0.91,0.87,,,,,,6677,0,328730,1831253,1835,0,62304,119,0,0,7707080,7240244,7149276,2108,146236
