StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-08_15-59-01.016079351,1525787941.017563325,21970933834,2018-05-08_15-59-31.061527781,1525787971.063042790,1.07,0.89,0.71,16223222614,13059652974889,39507044,32124676,40953837,54267002,10420711,7,13,72718,201313,0,787429,8173722,6229,0,204733,0,195611,0,32805052,31214912,31645016,948,738472
2018-05-08_15-59-31.099054207,1525787971.100548956,21876513811,2018-05-08_16-00-01.148556956,1525788001.150086034,0.93,0.87,0.71,16361046620,13142669334471,39507117,32124676,40953837,54267002,10420711,7,13,72718,201324,0,789949,8193573,6229,0,204762,0,195611,0,32805052,31214344,31644696,948,738476
2018-05-08_16-00-01.185995480,1525788001.187498257,21887582309,2018-05-08_16-00-31.229603777,1525788031.231130791,0.98,0.88,0.72,16498770402,13225013445007,39507179,32124676,40953837,54267002,10420711,7,13,72718,201338,0,792492,8213418,6229,0,204791,0,195611,0,32805052,31213676,31642944,948,738484
2018-05-08_16-00-31.267215768,1525788031.268727763,21841365555,2018-05-08_16-01-01.313534129,1525788061.315022368,0.99,0.90,0.73,16636706088,13307178309839,39507243,32124676,40953837,54267002,10420711,7,13,72718,201349,0,795052,8233225,6229,0,204820,0,195611,0,32805052,31215060,31644912,948,738484
2018-05-08_16-01-01.350999044,1525788061.352483534,21946448318,2018-05-08_16-01-31.400593395,1525788091.402119283,0.94,0.89,0.73,16776677934,13390464779383,39507311,32124676,40953837,54267002,10420711,7,13,72718,201362,0,797605,8253034,6229,0,204847,0,195611,0,32805052,31214072,31643644,948,738484
2018-05-08_16-01-31.438325218,1525788091.439825141,21868643106,2018-05-08_16-02-01.480571651,1525788121.482099638,0.93,0.89,0.73,16918550772,13472747703531,41217180,32124676,40953837,54267002,10420711,7,13,72718,201374,0,800100,8272873,6229,0,204878,0,195611,0,32805052,31213668,31644028,948,738484
2018-05-08_16-02-01.518208795,1525788121.519705406,21841840359,2018-05-08_16-02-31.559535767,1525788151.561046242,0.90,0.88,0.74,17058352698,13554915474167,41217263,32124676,40953837,54267002,12110366,7,13,72718,201385,0,802634,8292692,6229,0,204905,0,195611,0,32805052,31213220,31643024,948,738484
2018-05-08_16-02-31.597271610,1525788151.598802659,21950268123,2018-05-08_16-03-01.644659365,1525788181.646199839,1.00,0.91,0.75,17197265920,13638206436299,41217346,32124676,40953837,54267002,12110366,7,13,72718,201399,0,805133,8312548,6229,0,204933,0,195611,0,32805052,31201388,31631752,948,738492
2018-05-08_16-03-01.682499421,1525788181.684002997,21957873084,2018-05-08_16-03-31.724580890,1525788211.726115007,1.00,0.92,0.76,17335217158,13720831458295,41217448,32124676,40953837,54267002,12110366,7,13,72718,201412,0,807664,8332372,6229,0,204970,0,195611,0,32805052,31201036,31631144,948,738496
2018-05-08_16-03-31.762316969,1525788211.763817850,21901020556,2018-05-08_16-04-01.812585742,1525788241.814113867,1.06,0.94,0.77,17472459532,13803240027237,41217543,32124676,40953837,54267002,12110366,7,13,72718,201423,0,810206,8352211,6229,0,205000,0,195611,0,32805052,31201816,31631564,948,738496
2018-05-08_16-04-01.850002015,1525788241.851500855,21925036783,2018-05-08_16-04-31.892568269,1525788271.894147908,0.98,0.93,0.78,17613851090,13886393849483,41217596,32124676,40953837,54267002,12110366,7,13,72718,201437,0,812759,8372019,6229,0,205035,0,195611,0,32805052,31202352,31632744,948,738500
2018-05-08_16-04-31.930226202,1525788271.931728519,21882001023,2018-05-08_16-05-01.974614288,1525788301.976133438,0.99,0.94,0.78,17749904472,13968771974305,41217639,32124676,40953837,54267002,12110366,7,13,72718,201450,0,815292,8391862,6229,0,205066,0,195611,0,32805052,31202828,31633156,948,738500
