StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-10_20-35-41.209846686,1525977341.212344081,36.565110,2018-05-10_20-36-11.486149813,1525977371.489546496,1.00,0.99,0.95,76560210,175195550658,,,,895139,106,15913,33870631,1764,0,77,884,0,0,7707080,7144060,7096800,2108,216620
2018-05-10_20-36-11.537611314,1525977371.540171675,36.552257,2018-05-10_20-36-41.790497607,1525977401.793023800,1.00,0.99,0.95,76561354,175195551990,,,,898170,106,15934,33879688,1764,0,77,885,0,0,7707080,7140420,7093156,2108,216616
2018-05-10_20-36-41.834332255,1525977401.836845200,36.499803,2018-05-10_20-37-12.083609593,1525977432.086316298,1.00,0.99,0.95,76562498,175195553322,,,,901188,106,15942,33888775,1764,0,77,886,0,0,7707080,7143684,7096716,2108,216616
2018-05-10_20-37-12.140911265,1525977432.143414657,36.558819,2018-05-10_20-37-42.389576105,1525977462.392222174,1.00,0.99,0.95,76563642,175195554654,,,,904209,106,15947,33897859,1764,0,77,887,0,0,7707080,7144276,7097012,2108,216616
2018-05-10_20-37-42.430771449,1525977462.433245885,36.558816,2018-05-10_20-38-12.680864212,1525977492.683595402,1.00,0.99,0.95,76564786,175195555986,,,,907230,106,15953,33906943,1764,0,77,887,0,0,7707080,7144392,7096900,2108,216620
2018-05-10_20-38-12.722822210,1525977492.725331426,36.555543,2018-05-10_20-38-42.994159584,1525977522.997508399,1.00,0.99,0.95,76565930,175195557258,,,,910253,106,15961,33916035,1764,0,77,888,0,0,7707080,7143768,7096508,2108,216620
2018-05-10_20-38-43.043336207,1525977523.046010392,36.565350,2018-05-10_20-39-13.299809143,1525977553.302529860,1.00,0.99,0.95,76567074,175195558590,,,,913284,106,15985,33925093,1764,0,78,890,0,0,7707080,7131348,7084092,2108,216628
2018-05-10_20-39-13.342792454,1525977553.345485965,36.555539,2018-05-10_20-39-43.592290064,1525977583.594915482,1.00,0.99,0.95,76568218,175195559922,,,,916302,106,15991,33934177,1764,0,78,890,0,0,7707080,7131372,7083884,2108,216628
2018-05-10_20-39-43.634289034,1525977583.636759124,36.499803,2018-05-10_20-40-13.883074692,1525977613.885640348,1.00,0.99,0.95,76569362,175195561254,,,,919328,106,16009,33943237,1764,0,78,890,0,0,7707080,7130764,7083516,2108,216636
2018-05-10_20-40-13.925543041,1525977613.928063461,36.562092,2018-05-10_20-40-44.175023212,1525977644.177579791,1.00,0.99,0.95,76570506,175195562586,,,,922351,106,16019,33952313,1764,0,78,890,0,0,7707080,7131364,7084116,2108,216636
2018-05-10_20-40-44.216221540,1525977644.218767075,36.558803,2018-05-10_20-41-14.466869584,1525977674.469397958,0.92,0.97,0.95,76571650,175195563918,,,,925380,106,16035,33961379,1764,0,78,890,0,0,7707080,7129296,7082252,2108,216640
2018-05-10_20-41-14.507859801,1525977674.510361130,36.552259,2018-05-10_20-41-44.783353531,1525977704.786838412,0.95,0.97,0.95,76572794,175195565190,,,,928406,106,16052,33970456,1764,0,78,890,0,0,7707080,7131188,7083800,2108,216640
2018-05-10_20-41-44.833791866,1525977704.836457601,36.552259,2018-05-10_20-42-15.086980994,1525977735.089546660,0.97,0.97,0.95,76573938,175195566522,,,,931427,106,16064,33979535,1764,0,79,890,0,0,7707080,7143484,7095948,2108,216636
2018-05-10_20-42-15.132270397,1525977735.134836539,36.519471,2018-05-10_20-42-45.380965497,1525977765.383518942,0.98,0.98,0.95,76575082,175195567854,,,,934445,106,16070,33988619,1764,0,79,891,0,0,7707080,7143460,7096220,2108,216636
2018-05-10_20-42-45.422523664,1525977765.425039142,36.529321,2018-05-10_20-43-15.671417443,1525977795.674159474,0.99,0.98,0.95,76576226,175195569186,,,,937463,106,16075,33997704,1764,0,79,891,0,0,7707080,7143024,7095832,2108,216636
2018-05-10_20-43-15.713495961,1525977795.716091538,36.568652,2018-05-10_20-43-45.961358660,1525977825.963960854,0.99,0.98,0.95,76577370,175195570518,,,,940488,106,16087,34006778,1764,0,79,891,0,0,7707080,7143544,7096108,2108,216636
2018-05-10_20-43-46.002628411,1525977826.005172183,36.562002,2018-05-10_20-44-16.251217747,1525977856.253748043,1.00,0.99,0.95,76578514,175195571850,,,,943510,106,16093,34015861,1764,0,79,891,0,0,7707080,7143504,7096264,2108,216636
2018-05-10_20-44-16.295300884,1525977856.297899708,36.558823,2018-05-10_20-44-46.545583032,1525977886.548253023,1.00,0.99,0.95,76579658,175195573182,,,,946532,106,16099,34024947,1764,0,79,891,0,0,7707080,7143420,7096180,2108,216636
2018-05-10_20-44-46.589347902,1525977886.592036178,36.561832,2018-05-10_20-45-16.864744459,1525977916.868255313,1.00,0.99,0.95,76580802,175195574454,,,,949554,106,16113,34034033,1764,0,80,891,0,0,7707080,7144028,7097144,2108,216636
2018-05-10_20-45-16.915029706,1525977916.917706485,36.555541,2018-05-10_20-45-47.167519973,1525977947.170123331,1.00,0.99,0.95,76581946,175195575786,,,,952576,106,16119,34043119,1764,0,80,891,0,0,7707080,7143020,7095780,2108,216636
2018-05-10_20-45-47.211206203,1525977947.213695007,36.535832,2018-05-10_20-46-17.459545419,1525977977.462085903,1.00,0.99,0.95,76583090,175195577118,,,,955603,106,16140,34052176,1764,0,80,891,0,0,7707080,7143112,7095872,2108,216636
2018-05-10_20-46-17.502541866,1525977977.505092295,36.568655,2018-05-10_20-46-47.750460020,1525978007.752919080,1.00,0.99,0.95,76584234,175195578450,,,,958626,106,16144,34061260,1764,0,80,891,0,0,7707080,7144100,7096864,2108,216640
2018-05-10_20-46-47.791151803,1525978007.793659899,36.558795,2018-05-10_20-47-18.040212297,1525978038.042696885,0.93,0.97,0.95,76585378,175195579782,,,,961649,106,16156,34070333,1764,0,80,892,0,0,7707080,7131236,7084008,2108,216652
2018-05-10_20-47-18.081577359,1525978038.084056728,36.562098,2018-05-10_20-47-48.329546026,1525978068.332291010,0.96,0.97,0.95,76586522,175195581114,,,,964670,106,16162,34079417,1764,0,80,892,0,0,7707080,7130788,7083860,2108,216652
2018-05-10_20-47-48.370715285,1525978068.373220418,36.568564,2018-05-10_20-48-18.618677184,1525978098.621194059,0.92,0.96,0.95,76587666,175195582446,,,,967694,106,16173,34088490,1764,0,80,892,0,0,7707080,7130672,7083444,2108,216652
2018-05-10_20-48-18.659249245,1525978098.661752167,36.555542,2018-05-10_20-48-48.928365853,1525978128.931650867,0.95,0.96,0.95,76588810,175195583718,,,,970720,106,16184,34097571,1764,0,80,892,0,0,7707080,7130696,7083324,2108,216656
2018-05-10_20-48-48.977604869,1525978128.980382729,36.571846,2018-05-10_20-49-19.241905320,1525978159.244822275,0.91,0.95,0.95,76589954,175195585050,,,,973742,106,16194,34106656,1764,0,80,893,0,0,7707080,7130804,7083432,2108,216656
2018-05-10_20-49-19.286953873,1525978159.289598487,36.545689,2018-05-10_20-49-49.536247579,1525978189.538848493,0.95,0.96,0.95,76591098,175195586382,,,,976764,106,16211,34115725,1764,0,80,894,0,0,7707080,7130808,7083744,2108,216656
2018-05-10_20-49-49.578228672,1525978189.580682338,36.486711,2018-05-10_20-50-19.828087206,1525978219.830544472,0.97,0.96,0.95,76592242,175195587714,,,,979795,106,16236,34124771,1764,0,81,894,0,0,7707080,7142712,7095496,2108,216660
2018-05-10_20-50-19.868911937,1525978219.871370493,36.529322,2018-05-10_20-50-50.117860860,1525978250.120511481,0.98,0.96,0.95,76593386,175195589046,,,,982813,106,16242,34133855,1764,0,81,895,0,0,7707080,7143504,7096288,2108,216660
