StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_13-21-54.736850842,1525864914.739000619,23749339387,2018-05-09_13-22-24.781853255,1525864944.784014523,0.57,0.56,0.52,23148463382,22101249459178,,,,6185,6,368005,3484507,1025,0,8524,185,0,0,7707424,7232812,7145612,948,150540
2018-05-09_13-22-24.816945313,1525864944.819153134,23730142958,2018-05-09_13-22-54.861264154,1525864974.863334611,0.61,0.57,0.53,23253954848,22190776466500,,,,6197,6,369576,3493550,1025,0,8535,185,0,0,7707424,7233192,7146060,948,150540
2018-05-09_13-22-54.895398008,1525864974.897502927,23794808990,2018-05-09_13-23-24.939061251,1525865004.941371253,0.44,0.53,0.52,23359196174,22280547945790,,,,6210,6,371122,3502572,1025,0,8539,185,0,0,7707424,7232784,7145656,948,150540
2018-05-09_13-23-24.973504706,1525865004.975536368,23636132749,2018-05-09_13-23-55.016930111,1525865035.019050775,0.67,0.58,0.53,23464628960,22369719460584,,,,6226,6,372706,3511560,1025,0,8547,185,0,0,7707424,7220048,7132924,948,150552
2018-05-09_13-23-55.051509840,1525865035.053543331,23725316489,2018-05-09_13-24-25.095486208,1525865065.097680780,0.67,0.58,0.53,23568708086,22459228270836,,,,6240,6,374231,3520626,1025,0,8559,186,0,0,7707424,7219892,7132768,948,150552
2018-05-09_13-24-25.130059205,1525865065.132120587,24341394117,2018-05-09_13-24-55.188558610,1525865095.191118611,0.68,0.59,0.54,23676957092,22551061150338,,,,6265,6,375828,3529637,1025,0,8581,187,0,0,7707424,7219716,7132604,948,150556
2018-05-09_13-24-55.229441131,1525865095.231678767,23656456571,2018-05-09_13-25-25.277505014,1525865125.279639253,0.53,0.57,0.53,23782553198,22640309404904,,,,6284,6,377376,3538663,1025,0,8603,218,0,0,7707424,7220460,7133340,948,150560
2018-05-09_13-25-25.312154929,1525865125.314387907,23807251653,2018-05-09_13-25-55.356607982,1525865155.358931122,0.37,0.53,0.52,23889506804,22730127827166,,,,6299,6,379022,3547647,1025,0,8644,218,0,0,7707424,7219912,7132792,948,150560
2018-05-09_13-25-55.391374360,1525865155.393435648,23684759633,2018-05-09_13-26-25.435126629,1525865185.437206733,0.38,0.51,0.51,23993652530,22819481435902,,,,6313,6,380542,3556705,1025,0,8671,218,0,0,7707424,7220228,7133016,948,150560
2018-05-09_13-26-25.468704044,1525865185.470784199,23718056405,2018-05-09_13-26-55.512931782,1525865215.515073438,0.56,0.54,0.52,24099085556,22908960577456,,,,6328,6,382074,3565750,1025,0,8684,219,0,0,7707424,7233088,7145756,948,150556
2018-05-09_13-26-55.546508949,1525865215.548659738,24436224397,2018-05-09_13-27-25.589800502,1525865245.591936539,0.45,0.52,0.51,24207064982,23001150932414,,,,6342,6,383716,3574781,1025,0,8695,219,0,0,7707424,7232260,7145224,948,150556
2018-05-09_13-27-25.623911522,1525865245.625982210,23749247247,2018-05-09_13-27-55.669984032,1525865275.672219534,0.59,0.55,0.52,24312636608,23090749276936,,,,6355,6,385272,3583830,1025,0,8705,219,0,0,7707424,7233556,7146412,948,150556
2018-05-09_13-27-55.704607454,1525865275.706670923,23629944602,2018-05-09_13-28-25.771149588,1525865305.774324248,0.54,0.54,0.52,24416873654,23179899159086,,,,6371,6,386912,3592863,1025,0,8717,220,0,0,7707424,7233356,7146212,948,150556
2018-05-09_13-28-25.813992776,1525865305.815999944,24402424639,2018-05-09_13-28-55.861903938,1525865335.864052605,0.52,0.54,0.52,24525872180,23271961220560,,,,6393,6,388594,3601841,1025,0,8768,220,0,0,7707424,7232604,7145460,948,150556
2018-05-09_13-28-55.896145094,1525865335.898278287,23746454847,2018-05-09_13-29-25.941915057,1525865365.944194248,0.45,0.52,0.51,24632169266,23361550466574,,,,6407,6,390193,3610854,1025,0,8808,220,0,0,7707424,7232644,7145500,948,150556
2018-05-09_13-29-25.976471315,1525865365.978557490,23687578457,2018-05-09_13-29-56.020209791,1525865396.022317050,0.54,0.54,0.52,24737992412,23450915942962,,,,6420,6,391708,3619877,1025,0,8849,220,0,0,7707424,7232820,7145676,948,150556
2018-05-09_13-29-56.054228775,1525865396.056311086,23734411768,2018-05-09_13-30-26.098772005,1525865426.101038930,0.58,0.55,0.52,24842762198,23540460491886,,,,6439,6,393324,3628920,1025,0,8867,220,0,0,7707424,7232592,7145564,948,150564
2018-05-09_13-30-26.132586679,1525865426.134718889,23715923064,2018-05-09_13-30-56.178853897,1525865456.180892495,0.59,0.56,0.53,24947676464,23629933699776,,,,6453,6,394838,3637967,1025,0,8878,221,0,0,7707424,7232464,7145436,948,150564
2018-05-09_13-30-56.212677652,1525865456.214742306,24396115498,2018-05-09_13-31-26.257722694,1525865486.259913790,0.81,0.62,0.55,25055593730,23721971094780,,,,6468,6,396500,3646976,1025,0,8886,221,0,0,7707424,7232372,7145232,948,150564
2018-05-09_13-31-26.292600384,1525865486.294771916,24346969105,2018-05-09_13-31-56.345369510,1525865516.347958290,0.76,0.63,0.55,25162590596,23813824544472,,,,6489,6,398140,3655987,1025,0,8922,221,0,0,7707424,7220672,7133536,948,150572
2018-05-09_13-31-56.384809555,1525865516.386922066,23664647744,2018-05-09_13-32-26.434326795,1525865546.436682112,0.72,0.63,0.56,25267064702,23903104838102,,,,6504,6,399636,3665027,1025,0,8949,222,0,0,7707424,7220368,7133232,948,150572
2018-05-09_13-32-26.470784043,1525865546.473006590,23729601764,2018-05-09_13-32-56.513996269,1525865576.516092867,0.56,0.60,0.55,25370831708,23992627494992,,,,6523,6,401142,3674087,1025,0,8977,222,0,0,7707424,7219764,7132480,948,150580
2018-05-09_13-32-56.548399721,1525865576.550449642,23680512812,2018-05-09_13-33-26.591517682,1525865606.593648860,0.59,0.61,0.55,25476696794,24081965017148,,,,6548,6,402633,3683105,1025,0,9005,223,0,0,7707424,7219536,7132612,948,150584
2018-05-09_13-33-26.625896258,1525865606.627919693,23782710738,2018-05-09_13-33-56.669059407,1525865636.671381607,0.72,0.64,0.57,25583481200,24171688762768,,,,6561,6,404215,3692164,1025,0,9047,223,0,0,7707424,7220628,7133496,948,150584
2018-05-09_13-33-56.703463183,1525865636.705558135,24386777546,2018-05-09_13-34-26.746859661,1525865666.749047022,0.83,0.68,0.58,25692370346,24263690686914,,,,6581,6,405956,3701148,1025,0,9096,223,0,0,7707424,7220352,7133224,948,150588
2018-05-09_13-34-26.780475335,1525865666.782548022,23721068059,2018-05-09_13-34-56.824555456,1525865696.826727589,0.68,0.66,0.58,25796650712,24353183278110,,,,6595,6,407525,3710183,1025,0,9141,223,0,0,7707424,7232400,7145472,948,150580
2018-05-09_13-34-56.858726185,1525865696.860880447,23682049615,2018-05-09_13-35-26.917121342,1525865726.919819861,0.47,0.61,0.57,25901529998,24442528316190,,,,6611,6,409151,3719242,1025,0,9160,223,0,0,7707424,7232972,7146036,948,150580
2018-05-09_13-35-26.957963401,1525865726.960053495,24490267392,2018-05-09_13-35-57.014362844,1525865757.016721591,0.54,0.62,0.57,26011885064,24534924376288,,,,6626,6,410813,3728193,1025,0,9178,223,0,0,7707424,7233260,7145812,948,150580
2018-05-09_13-35-57.051380505,1525865757.053838016,23824849448,2018-05-09_13-36-27.096835984,1525865787.099084074,0.72,0.65,0.59,26120112350,24624806619556,,,,6640,6,412409,3737154,1025,0,9193,223,0,0,7707424,7232608,7145192,948,150580
2018-05-09_13-36-27.131983341,1525865787.134135437,23747231936,2018-05-09_13-36-57.177338679,1525865817.179614938,0.49,0.61,0.58,26225899196,24714399030360,,,,6652,6,413913,3746198,1025,0,9208,224,0,0,7707424,7232844,7145708,948,150580
