StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_15-38-17.283731595,1525873097.285822873,22451528398,2018-05-09_15-38-47.327776292,1525873127.329999187,0.58,0.57,0.57,47955917086,45011350733370,,,,10720,6,769173,5974457,1053,0,14594,602,0,0,7707424,7216968,7135684,948,161356
2018-05-09_15-38-47.362383066,1525873127.364536797,22345140165,2018-05-09_15-39-17.432009308,1525873157.434771676,0.53,0.56,0.57,48060115852,45095625754764,,,,10733,6,770699,5983543,1053,0,14638,602,0,0,7707424,7217144,7135860,948,161356
2018-05-09_15-39-17.474241633,1525873157.476577970,22389417403,2018-05-09_15-39-47.521264969,1525873187.523490555,0.45,0.54,0.57,48161202538,45180065815364,,,,10753,6,772228,5992611,1053,0,14680,602,0,0,7707424,7216040,7134744,948,161356
2018-05-09_15-39-47.556094766,1525873187.558459004,22448192465,2018-05-09_15-40-17.601326524,1525873217.603475103,0.41,0.52,0.56,48262936324,45264728388776,,,,10775,6,773724,6001698,1053,0,14711,604,0,0,7707424,7204316,7122764,948,161372
2018-05-09_15-40-17.649506980,1525873217.651706567,22944942242,2018-05-09_15-40-47.695238837,1525873247.697440665,0.51,0.53,0.56,48368972290,45351266631128,,,,10792,6,775280,6010784,1053,0,14748,604,0,0,7707424,7204380,7122884,948,161376
2018-05-09_15-40-47.729167354,1525873247.731220486,22710091950,2018-05-09_15-41-17.771831788,1525873277.773917185,0.48,0.52,0.56,48479167456,45436915878044,,,,10804,6,776867,6019816,1053,0,14791,604,0,0,7707424,7204332,7122788,948,161376
2018-05-09_15-41-17.806057878,1525873277.808255727,22440993381,2018-05-09_15-41-47.849585655,1525873307.851826303,0.57,0.54,0.56,48584279122,45521550636774,,,,10819,6,778368,6028882,1053,0,14827,604,0,0,7707424,7204264,7122984,948,161384
2018-05-09_15-41-47.884001515,1525873307.886062942,22418629127,2018-05-09_15-42-17.942073868,1525873337.944396617,0.41,0.50,0.55,48686548588,45606105117058,,,,10835,6,779827,6037995,1053,0,14852,604,0,0,7707424,7204428,7123008,948,161384
2018-05-09_15-42-17.981311443,1525873337.983403564,22623031535,2018-05-09_15-42-48.037470873,1525873368.040073791,0.43,0.50,0.55,48794087134,45691426395674,,,,10849,6,781317,6047045,1053,0,14869,653,0,0,7707424,7203352,7122080,948,161384
2018-05-09_15-42-48.074891038,1525873368.077068693,22918050273,2018-05-09_15-43-18.119667104,1525873398.121914589,0.56,0.52,0.55,48901429600,45777860105172,,,,10865,6,782896,6056095,1053,0,14912,653,0,0,7707424,7216540,7135464,948,161380
2018-05-09_15-43-18.154486050,1525873398.156564660,22463287346,2018-05-09_15-43-48.198575682,1525873428.200945716,0.47,0.50,0.55,49002798106,45862581206112,,,,10877,6,784424,6065203,1053,0,14957,653,0,0,7707424,7217192,7135652,948,161380
2018-05-09_15-43-48.233119337,1525873428.235239001,22676744255,2018-05-09_15-44-18.276918987,1525873458.279031435,0.42,0.48,0.54,49110397312,45948105753406,,,,10897,6,785879,6074258,1053,0,15015,653,0,0,7707424,7214004,7132736,948,161380
2018-05-09_15-44-18.311089752,1525873458.313253958,22958575704,2018-05-09_15-44-48.357336916,1525873488.359473020,0.62,0.53,0.55,49213437058,46034694878558,,,,10912,6,787425,6083342,1053,0,15039,653,0,0,7707424,7217220,7135972,948,161380
2018-05-09_15-44-48.391991986,1525873488.394063465,22638046177,2018-05-09_15-45-18.449523398,1525873518.451946864,0.45,0.50,0.54,49323028084,46120075871370,,,,10927,6,788808,6092358,1053,0,15071,653,0,0,7707424,7217188,7135920,948,161380
2018-05-09_15-45-18.489124989,1525873518.491681569,22351790352,2018-05-09_15-45-48.546906839,1525873548.549480115,0.47,0.50,0.54,49424836690,46204375016316,,,,10943,6,790407,6101434,1053,0,15088,1035,0,0,7707424,7216520,7135292,948,161380
2018-05-09_15-45-48.585045217,1525873548.587111691,22417154843,2018-05-09_15-46-18.630568725,1525873578.632677073,0.42,0.48,0.53,49526602696,46288921323858,,,,10958,6,791908,6110540,1053,0,15103,1035,0,0,7707424,7216964,7135612,948,161380
2018-05-09_15-46-18.666934599,1525873578.669030092,22418407532,2018-05-09_15-46-48.711507481,1525873608.713727386,0.53,0.50,0.54,49631376562,46373472640270,,,,10971,6,793404,6119626,1053,0,15120,1035,0,0,7707424,7217052,7135784,948,161380
2018-05-09_15-46-48.746370576,1525873608.748508924,23047945084,2018-05-09_15-47-18.791285911,1525873638.793570051,0.56,0.52,0.54,49743098308,46460398170174,,,,10983,6,795017,6128634,1053,0,15136,1035,0,0,7707424,7216820,7135552,948,161380
2018-05-09_15-47-18.825856734,1525873638.827913692,22911522782,2018-05-09_15-47-48.869790527,1525873668.871977863,0.53,0.51,0.54,49850586634,46546809337840,,,,10997,6,796612,6137696,1053,0,15152,1037,0,0,7707424,7217048,7135528,948,161380
2018-05-09_15-47-48.903861768,1525873668.905899317,22331975213,2018-05-09_15-48-18.957369525,1525873698.959627969,0.51,0.51,0.54,49951352080,46631035193168,,,,11019,6,798032,6146770,1053,0,15176,1038,0,0,7707424,7203896,7122532,948,161388
2018-05-09_15-48-18.998324065,1525873699.000640836,22347012881,2018-05-09_15-48-49.046118688,1525873729.048438509,0.57,0.53,0.54,50054121766,46715316806880,,,,11034,6,799610,6155802,1053,0,15202,1038,0,0,7707424,7203852,7122456,948,161392
2018-05-09_15-48-49.081653392,1525873729.083709170,22568313235,2018-05-09_15-49-19.125836837,1525873759.127958979,0.52,0.52,0.54,50161464472,46800431523602,,,,11053,6,801222,6164761,1053,0,15226,1039,0,0,7707424,7203792,7122508,948,161400
