StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-18_14-59-12.708881885,1526648352.710982461,2018-05-18_14-59-12.715503579,1526648352.717508891,1.36,1.44,1.37,4698317934,2540841253568,8666337,12773353,13535778,16248732,9311000,8245084,8672761,10096227,90935,0,230961,2045916,5150,0,65230,0,82235,0,15387006,32804244,29434592,29829896,2116,705544
2018-05-18_14-59-42.769336787,1526648382.771525198,2018-05-18_14-59-42.776001845,1526648382.778001712,1.56,1.48,1.38,4742741812,2564344892546,8666406,12776229,13579626,16392913,9311000,8245084,9354705,10096227,91829,0,233832,2065512,5152,0,65885,0,82986,0,15540896,32804244,29435136,29830640,2116,705548
2018-05-18_15-00-12.832368969,1526648412.834401590,2018-05-18_15-00-12.839199541,1526648412.841207626,1.60,1.50,1.39,4775261306,2588171362474,9112463,12783260,13579842,16599018,9311000,8245084,9381733,10096227,92733,0,236643,2085078,5153,0,66519,0,83746,0,15692134,32804244,29448644,29844356,2116,705548
2018-05-18_15-00-42.893366067,1526648442.895567820,2018-05-18_15-00-42.900170903,1526648442.902219603,1.42,1.46,1.39,4818094464,2611504770848,9131651,12789530,13724848,16641112,9311000,8884656,9381733,10096227,93659,0,239472,2104633,5158,0,67171,0,84525,0,15853732,32804244,29448436,29844404,2116,705552
2018-05-18_15-01-12.954955241,1526648472.956858724,2018-05-18_15-01-12.961191799,1526648472.963168849,1.41,1.47,1.39,4862161798,2634320499360,9131823,12792128,13767690,17272466,9311000,8911990,9381733,10096227,94549,0,242266,2124355,5165,0,67768,0,85269,0,16008297,32804244,29448056,29843472,2116,705608
2018-05-18_15-01-43.013883405,1526648503.015747933,2018-05-18_15-01-43.019647310,1526648503.021372277,1.77,1.55,1.42,4905862924,2656713879804,9131883,13425675,13782047,17307753,9311000,8911990,9381733,10096227,95401,0,244972,2144115,5169,0,68366,0,85982,0,16159737,32804244,29448512,29843960,2116,705612
2018-05-18_15-02-13.070885160,1526648533.072863581,2018-05-18_15-02-13.077266344,1526648533.079399189,1.66,1.54,1.42,4949369042,2680052642516,9131883,13453702,13782062,17495764,9311000,8911990,9381733,10736840,96315,0,247776,2163673,5172,0,69026,0,86749,0,16323075,32804244,29447120,29842584,2116,705612
2018-05-18_15-02-43.132255128,1526648563.134408777,2018-05-18_15-02-43.139117757,1526648563.141155774,1.73,1.57,1.43,4992901464,2702558587018,9132060,13494730,14407891,17520407,9311000,8911990,9381733,10765748,97225,0,250537,2183367,5174,0,69626,0,87510,0,16477634,32804244,29449308,29844664,2116,705612
2018-05-18_15-03-13.192714323,1526648593.194712780,2018-05-18_15-03-13.199370514,1526648593.201300658,1.72,1.58,1.44,5036529438,2725811124920,9132248,13551872,14556382,17528061,9953798,8911990,9381733,10765748,98183,0,253555,2202959,5175,0,70275,0,88323,0,16636770,32804244,29448600,29844348,2116,705616
2018-05-18_15-03-43.255270575,1526648623.257246049,2018-05-18_15-03-43.261601067,1526648623.263557404,1.69,1.59,1.45,5069556260,2749121410912,9132340,13593280,14706505,17534934,10435181,8911990,9381733,10765748,99088,0,256394,2222581,5177,0,70886,0,89085,0,16800374,32804244,29448620,29844368,2116,705616
2018-05-18_15-04-13.314621943,1526648653.316796249,2018-05-18_15-04-13.321498066,1526648653.323538187,1.55,1.56,1.44,5112346090,2771652794520,9132509,13638937,15377035,17551609,10456675,8911990,9381733,10765748,99965,0,259143,2242307,5177,0,71493,0,89817,0,16953614,32804244,29448784,29844760,2116,705616
2018-05-18_15-04-43.374901489,1526648683.376987177,2018-05-18_15-04-43.381476598,1526648683.383489063,1.68,1.59,1.46,5158762480,2795049429148,9132509,13730361,15502131,17551765,10456675,8911990,9381733,11403518,100881,0,261989,2261878,5180,0,72131,0,90584,0,17112412,32804244,29449556,29845020,2116,705616
2018-05-18_15-05-13.436830813,1526648713.438944709,2018-05-18_15-05-13.443324716,1526648713.445364263,1.49,1.55,1.45,5201884598,2817276787028,9132557,14394740,15516225,17562213,10456675,8911990,9381733,11434983,101747,0,264730,2281624,5182,0,72720,0,91302,0,17263903,32804244,29437244,29832424,2116,705624
2018-05-18_15-05-43.498600596,1526648743.500617225,2018-05-18_15-05-43.505173492,1526648743.507233295,1.38,1.52,1.44,5244860028,2839841333988,9132769,14440846,16165878,17626477,10456675,8911990,9381733,11434983,102633,0,267475,2301319,5183,0,73330,0,92040,0,17417541,32804244,29436712,29832472,2116,705628
2018-05-18_15-06-13.557196319,1526648773.559205134,2018-05-18_15-06-13.563625947,1526648773.565564328,1.43,1.51,1.44,5291319810,2863240773840,9132798,14443664,16248952,17756811,11094455,8911990,9381733,11434983,103529,0,270297,2320882,5187,0,73991,0,92796,0,17577014,32804244,29435684,29831448,2116,705628
2018-05-18_15-06-43.616711166,1526648803.618676196,2018-05-18_15-06-43.622927518,1526648803.624833807,1.32,1.48,1.43,5332807374,2885127927906,9133665,15051875,16296404,17819833,11127436,8911990,9381733,11434983,104408,0,272945,2340703,5188,0,74581,0,93523,0,17728082,32804244,29437308,29833588,2116,705632
