StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-13_14-53-40.426377083,1526216020.428224798,36.656837,2018-05-13_14-54-10.667094681,1526216050.668943691,0.99,0.98,0.95,,,,,,272987,0,2552,2315750,2359,0,6,0,0,0,32804244,31873228,31745784,2116,136808
2018-05-13_14-54-10.698849151,1526216050.700689251,36.656832,2018-05-13_14-54-40.939200553,1526216080.941048877,0.99,0.98,0.95,,,,,,276012,0,2557,2336936,2359,0,6,0,0,0,32804244,31872992,31744944,2116,136808
2018-05-13_14-54-40.971166319,1526216080.973123434,36.656837,2018-05-13_14-55-11.211669113,1526216111.213540178,1.00,0.99,0.95,,,,,,279035,0,2561,2358124,2359,0,6,0,0,0,32804244,31872740,31745184,2116,136808
2018-05-13_14-55-11.243423660,1526216111.245270310,36.656834,2018-05-13_14-55-41.483622227,1526216141.485493693,1.00,0.99,0.95,,,,,,282059,0,2566,2379310,2359,0,6,0,0,0,32804244,31872288,31744536,2116,136808
2018-05-13_14-55-41.515308143,1526216141.517146129,36.656835,2018-05-13_14-56-11.756023776,1526216171.757887263,1.00,0.99,0.95,,,,,,285083,0,2569,2400498,2359,0,6,0,0,0,32804244,31872504,31744764,2116,136808
2018-05-13_14-56-11.787786738,1526216171.789671018,36.656833,2018-05-13_14-56-42.028156296,1526216202.030010345,1.00,0.99,0.95,,,,,,288107,0,2574,2421684,2359,0,6,0,0,0,32804244,31872744,31745560,2116,136808
2018-05-13_14-56-42.059850699,1526216202.061718872,36.656834,2018-05-13_14-57-12.300557553,1526216232.302430785,0.94,0.97,0.95,,,,,,291131,0,2580,2442868,2359,0,6,0,0,0,32804244,31860480,31732484,2116,136816
2018-05-13_14-57-12.332413052,1526216232.334258377,36.656834,2018-05-13_14-57-42.573258269,1526216262.575134260,0.90,0.96,0.95,,,,,,294157,0,2587,2464049,2359,0,6,0,0,0,32804244,31859892,31731844,2116,136820
2018-05-13_14-57-42.605248767,1526216262.607089929,36.656836,2018-05-13_14-58-12.845495142,1526216292.847351603,0.94,0.96,0.95,,,,,,297180,0,2591,2485237,2359,0,6,0,0,0,32804244,31860180,31732704,2116,136820
2018-05-13_14-58-12.877328783,1526216292.879169061,36.656835,2018-05-13_14-58-43.117543708,1526216323.119419978,0.96,0.96,0.95,,,,,,300206,0,2599,2506418,2359,0,6,0,0,0,32804244,31860356,31732920,2116,136828
2018-05-13_14-58-43.149319277,1526216323.151170900,36.656834,2018-05-13_14-59-13.390190387,1526216353.392070848,0.98,0.97,0.95,,,,,,303232,0,2605,2527600,2359,0,6,0,0,0,32804244,31860468,31733032,2116,136828
2018-05-13_14-59-13.421961968,1526216353.423800468,36.656833,2018-05-13_14-59-43.662572436,1526216383.664434444,0.99,0.97,0.95,,,,,,306256,0,2610,2548786,2359,0,6,0,0,0,32804244,31859700,31732524,2116,136828
2018-05-13_14-59-43.694228063,1526216383.696099987,36.656832,2018-05-13_15-00-13.934605597,1526216413.936465217,0.99,0.97,0.95,,,,,,309281,0,2616,2569970,2359,0,6,0,0,0,32804244,31873248,31746068,2116,136840
2018-05-13_15-00-13.966487043,1526216413.968330605,36.656829,2018-05-13_15-00-44.206722688,1526216444.208592289,1.00,0.98,0.95,,,,,,312305,0,2620,2591156,2359,0,6,0,0,0,32804244,31872704,31744720,2116,136840
2018-05-13_15-00-44.238505187,1526216444.240345171,36.656835,2018-05-13_15-01-14.478804069,1526216474.480668147,1.00,0.98,0.95,,,,,,315331,0,2625,2612340,2360,0,6,0,0,0,32804244,31872516,31745088,2116,136840
2018-05-13_15-01-14.510640700,1526216474.512488308,36.656829,2018-05-13_15-01-44.751111994,1526216504.752960969,1.00,0.98,0.95,,,,,,318355,0,2630,2633526,2360,0,6,0,0,0,32804244,31873036,31745280,2116,136840
2018-05-13_15-01-44.782971075,1526216504.784820327,36.656837,2018-05-13_15-02-15.023755376,1526216535.025663147,1.00,0.98,0.95,,,,,,321378,0,2633,2654714,2360,0,6,0,0,0,32804244,31872432,31745004,2116,136840
2018-05-13_15-02-15.055413286,1526216535.057260355,36.656834,2018-05-13_15-02-45.295824782,1526216565.297713878,1.00,0.99,0.95,,,,,,324402,0,2639,2675900,2360,0,6,0,0,0,32804244,31872988,31745176,2116,136840
