StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-21_19-07-13.736298270,1526922433.738435744,2018-05-21_19-07-13.743109921,1526922433.745123337,1.04,1.14,1.13,3888254104,3855303626344,15712796,9994861,9318881,10428361,9534656,15852378,14029551,10952213,150752,7,257571,65865127,6262,0,79605,0,145680,0,28490137,32804244,29727664,30209760,2116,805584
2018-05-21_19-07-43.799476791,1526922463.801552533,2018-05-21_19-07-43.805986843,1526922463.808005103,1.03,1.13,1.13,3923145438,3890309082160,15825510,10040688,9318898,10457682,9562046,15934476,14029551,11545537,151982,7,259979,65884637,6268,0,80289,0,146904,0,28660318,32804244,29728652,30211124,2116,805584
2018-05-21_19-08-13.861078196,1526922493.863201726,2018-05-21_19-08-13.867595225,1526922493.869536362,1.15,1.15,1.13,3958384164,3925574720776,15880818,10074379,9318898,10475336,10086275,15934505,14252013,11576570,153183,7,262376,65904129,6273,0,81048,0,148102,0,28837786,32804244,29730280,30211604,2116,805584
2018-05-21_19-08-43.920418204,1526922523.922526306,2018-05-21_19-08-43.927007335,1526922523.928986870,1.27,1.18,1.15,3993662122,3960850702758,15973646,10103995,9318898,10550716,10135468,15994264,14840890,11576570,154436,7,264794,65923608,6275,0,81737,0,149350,0,29005363,32804244,29729188,30211112,2116,805584
2018-05-21_19-09-13.981158791,1526922553.983285835,2018-05-21_19-09-13.987784879,1526922553.989758947,1.24,1.18,1.14,4027580912,3994193028240,16021026,10167794,9318898,10560559,10143444,16656910,14872694,11576570,155623,7,267159,65943212,6276,0,82458,0,150533,0,29176285,32804244,29730036,30211380,2116,805584
2018-05-21_19-09-44.043219262,1526922584.045293641,2018-05-21_19-09-44.049691455,1526922584.051598566,1.22,1.18,1.14,4063448886,4029565046146,16040358,10253547,9318898,10679832,10144876,16693420,14872694,12195122,156866,7,269554,65962722,6278,0,83160,0,151769,0,29353867,32804244,29728440,30210624,2116,805584
2018-05-21_19-10-14.104118940,1526922614.106360544,2018-05-21_19-10-14.110820915,1526922614.112777912,1.23,1.18,1.14,4099250876,4065411711024,16100830,10276966,9437971,10713979,10667067,16783349,14872694,12253819,158149,7,271983,65982124,6280,0,83884,0,153043,0,29515391,32804244,29715592,30197504,2116,805604
2018-05-21_19-10-44.164015407,1526922644.166105401,2018-05-21_19-10-44.170567513,1526922644.172712651,1.14,1.16,1.14,4134117570,4099950322066,16129851,10276967,9437971,10838338,10706162,16802554,15514434,12253819,159342,7,274350,66001698,6283,0,84608,0,154231,0,29690359,32804244,29728700,30210376,2116,805608
2018-05-21_19-11-14.226491631,1526922674.228541636,2018-05-21_19-11-14.233040108,1526922674.235045969,1.03,1.13,1.13,4170680136,4136616162446,16186915,10276967,9621218,10926538,10710089,17345911,15558696,12253819,160705,7,276790,66021014,6288,0,85293,0,155588,0,29851455,32804244,29716948,30198320,2116,805612
2018-05-21_19-11-44.286709931,1526922704.288862955,2018-05-21_19-11-44.293291206,1526922704.295116921,1.23,1.17,1.14,4204593102,4170740807294,16186915,10276967,9621218,11002183,10710089,17384306,15558696,12973961,161742,7,279093,66040787,6290,0,86086,0,156616,0,30026486,32804244,29716016,30197828,2116,805612
2018-05-21_19-12-14.347710525,1526922734.349764909,2018-05-21_19-12-14.354197666,1526922734.356146074,1.14,1.15,1.14,4240329428,4206595176794,16306848,10333717,9679633,11002190,11258954,17392826,15558706,13091888,163011,7,281508,66060251,6292,0,86824,0,157880,0,30185808,32804244,29715896,30197572,2116,805612
2018-05-21_19-12-44.406935893,1526922764.409038355,2018-05-21_19-12-44.413472492,1526922764.415533463,1.21,1.17,1.14,4277046682,4243380512480,16414541,10373954,9679633,11182983,11295526,17392826,16108048,13108014,164359,7,283954,66079587,6297,0,87527,0,159223,0,30358882,32804244,29716568,30198156,2116,805616
2018-05-21_19-13-14.467324302,1526922794.469446157,2018-05-21_19-13-14.473985669,1526922794.475966709,1.31,1.20,1.15,4313140448,4279255196294,16478574,10507594,9695562,11241546,11303554,17968802,16145552,13108014,165629,7,286362,66099030,6301,0,88247,0,160488,0,30525582,32804244,29728204,30210400,2116,805608
2018-05-21_19-13-44.527919495,1526922824.530133339,2018-05-21_19-13-44.534731253,1526922824.536672456,1.28,1.20,1.15,4332923622,4313656122576,16500394,10507594,9695562,11241546,11303554,18003923,16145552,13710278,166555,7,288668,66118946,6304,0,89009,0,161409,0,30707100,32804244,29728072,30210008,2116,805608
2018-05-21_19-14-14.588271046,1526922854.590333627,2018-05-21_19-14-14.594783958,1526922854.596712005,1.24,1.20,1.15,4368476076,4350339027068,16632542,10570498,9757156,11241546,11847698,18081147,16145552,13749227,167904,7,291081,66138303,6308,0,89735,0,162753,0,30864376,32804244,29729384,30211560,2116,805608
