StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-21_20-53-19.211322298,1526928799.213358239,2018-05-21_20-53-19.217771165,1526928799.219870824,1.04,1.20,1.19,14827203762,9836392429498,50848920,37552215,36704094,37238453,30217789,45367464,36390090,33317516,393272,7,764743,70029288,6802,0,228814,0,384714,0,59670463,32804244,28830372,29312624,2116,806268
2018-05-21_20-53-49.273058876,1526928829.275128776,2018-05-21_20-53-49.279541472,1526928829.281522428,1.03,1.18,1.19,14879484088,9862801817454,50889676,37718195,36704094,38020595,30235758,45408817,36390090,33317516,394391,7,767198,70048888,6804,0,229515,0,385827,0,59815997,32804244,28829768,29312360,2116,806268
2018-05-21_20-54-19.334421755,1526928859.336469327,2018-05-21_20-54-19.340828133,1526928859.342757969,1.14,1.19,1.19,14930093886,9887641915296,50900580,38499951,36704094,38063848,30237468,45440936,36398803,33317516,395460,7,769568,70068638,6806,0,230222,0,386894,0,59963378,32804244,28829472,29311768,2116,806268
2018-05-21_20-54-49.395679343,1526928889.397755825,2018-05-21_20-54-49.402608009,1526928889.404611927,1.08,1.18,1.19,14983306948,9913783736546,50997034,38542770,37489699,38063848,30243980,45474918,36479180,33317516,396565,7,772040,70088254,6808,0,230864,0,387994,0,60110286,32804244,28830364,29312636,2116,806268
2018-05-21_20-55-19.458727273,1526928919.460880625,2018-05-21_20-55-19.465290885,1526928919.467219474,1.13,1.18,1.19,15033958410,9938666742168,51785359,38543215,37533806,38063848,30251851,45506927,36479180,33317516,397662,7,774404,70108014,6810,0,231561,0,389087,0,60255475,32804244,28831372,29313860,2116,806272
2018-05-21_20-55-49.518595444,1526928949.520656884,2018-05-21_20-55-49.525107452,1526928949.527075123,1.06,1.16,1.18,15086838608,9964877067722,51993774,38543215,37533806,38826367,30257561,45534016,36479180,33331583,398785,7,776846,70127615,6813,0,232216,0,390206,0,60405548,32804244,28831572,29314072,2116,806272
2018-05-21_20-56-19.578890687,1526928979.581151457,2018-05-21_20-56-19.585729978,1526928979.587766377,1.04,1.14,1.17,15137521046,9990297007956,52074258,39293371,37533806,38870291,30257561,45551513,36479180,33336346,399887,7,779233,70147309,6815,0,232917,0,391302,0,60552647,32804244,28817620,29299892,2116,806284
2018-05-21_20-56-49.640759478,1526929009.642951877,2018-05-21_20-56-49.647598986,1526929009.649634588,1.17,1.17,1.18,15190449756,10016818844930,52097280,39340957,38297673,38938888,30261900,45638446,36503124,33349330,400938,7,781707,70166984,6820,0,233539,0,392346,0,60703766,32804244,28815756,29298360,2116,806284
2018-05-21_20-57-19.702369035,1526929039.704438419,2018-05-21_20-57-19.708927274,1526929039.710883840,1.12,1.16,1.18,15241232674,10042976844212,52848196,39340957,38345617,38981943,30265053,45688146,36595149,33349330,401973,7,784151,70186705,6821,0,234178,0,393377,0,60848976,32804244,28812368,29294652,2116,806284
2018-05-21_20-57-49.762872951,1526929069.764937388,2018-05-21_20-57-49.769387469,1526929069.771401710,1.07,1.14,1.17,15293538152,10069465354780,52983799,39355427,38345617,39747129,30267389,45701058,36601189,33458780,403051,7,786614,70206357,6823,0,234866,0,394448,0,60996966,32804244,28809376,29291944,2116,806288
2018-05-21_20-58-19.823042439,1526929099.825236668,2018-05-21_20-58-19.829593038,1526929099.831592221,1.06,1.13,1.17,15346005166,10095883740760,52983799,40116233,38345617,39945838,30267389,45751860,36614392,33458780,404113,7,789063,70226038,6827,0,235548,0,395505,0,61143964,32804244,28808976,29291316,2116,806288
2018-05-21_20-58-49.886894678,1526929129.889016380,2018-05-21_20-58-49.893584128,1526929129.895566576,1.03,1.12,1.16,15399181364,10122696547608,53083632,40165746,39114838,39998016,30271033,45770974,36695734,33458780,405191,7,791532,70245691,6829,0,236198,0,396577,0,61290123,32804244,28808632,29290884,2116,806288
2018-05-21_20-59-19.949448034,1526929159.951643350,2018-05-21_20-59-19.956335257,1526929159.958352649,1.20,1.15,1.17,15451923194,10148762201876,53874302,40165746,39164230,40076177,30272169,45820145,36695734,33458780,406211,7,793946,70265430,6831,0,236907,0,397579,0,61436440,32804244,28821772,29304380,2116,806284
2018-05-21_20-59-50.010468459,1526929190.012497870,2018-05-21_20-59-50.016977701,1526929190.018934618,1.32,1.19,1.18,15493692800,10174638356012,53925479,40165746,39210863,40755187,30273354,45901023,36695734,33463405,407253,7,796368,70285196,6834,0,237543,0,398617,0,61582887,32804244,28823192,29305556,2116,806284
2018-05-21_21-00-20.072432096,1526929220.074547233,2018-05-21_21-00-20.079013570,1526929220.080932996,1.34,1.20,1.18,15544949894,10201077630724,54044383,40918756,39236281,40790889,30284452,45987453,36695734,33463405,408296,7,798822,70304867,6839,0,238211,0,399655,0,61724882,32804244,28823600,29305620,2116,806292
