StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,bbuser,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-13_18-50-06.645058443,1526230206.646926089,39.176175,2018-05-13_18-50-36.886054087,1526230236.887949010,1.00,1.00,0.97,460330,534174,3288,971,1099,1046,0,0,0,0,1159271,0,5062,9341296,2422,0,14,0,0,0,32804244,31738100,31620308,2116,157088
2018-05-13_18-50-36.932303116,1526230236.934162398,39.176173,2018-05-13_18-51-07.172986618,1526230267.174898739,1.00,1.00,0.97,461522,535558,3297,971,1099,1046,0,0,0,0,1162295,0,5067,9362494,2422,0,14,0,0,0,32804244,31738404,31621172,2116,157092
2018-05-13_18-51-07.219399709,1526230267.221234435,39.176173,2018-05-13_18-51-37.459860132,1526230297.461733332,1.00,1.00,0.97,462714,536942,3304,971,1100,1046,0,0,0,0,1165320,0,5073,9383689,2422,0,14,0,0,0,32804244,31751252,31633920,2116,157084
2018-05-13_18-51-37.506181694,1526230297.508022652,39.176158,2018-05-13_18-52-07.746503852,1526230327.748517842,1.00,1.00,0.97,463906,538326,3311,971,1100,1047,0,0,0,0,1168344,0,5078,9404887,2422,0,14,0,0,0,32804244,31751036,31632888,2116,157084
2018-05-13_18-52-07.792871681,1526230327.794718341,39.176171,2018-05-13_18-52-38.033143737,1526230358.034999835,1.00,1.00,0.97,465098,539710,3319,971,1100,1047,0,0,0,0,1171368,0,5085,9426083,2422,0,14,0,0,0,32804244,31752580,31634336,2116,157084
2018-05-13_18-52-38.079311376,1526230358.081166183,39.176174,2018-05-13_18-53-08.319493867,1526230388.321363679,1.00,1.00,0.97,466290,541094,3327,971,1100,1047,0,0,0,0,1174392,0,5089,9447280,2422,0,14,0,0,0,32804244,31751044,31633492,2116,157084
2018-05-13_18-53-08.365645150,1526230388.367493646,39.176172,2018-05-13_18-53-38.606092335,1526230418.608006174,1.00,1.00,0.97,467776,542836,3335,971,1100,1047,0,0,0,0,1177416,0,5095,9468476,2422,0,14,0,0,0,32804244,31752032,31633964,2116,157084
2018-05-13_18-53-38.652294947,1526230418.654144001,39.176172,2018-05-13_18-54-08.892496612,1526230448.894365084,1.00,1.00,0.97,468674,543862,3343,971,1100,1047,0,0,0,0,1180440,0,5100,9489674,2422,0,14,0,0,0,32804244,31751080,31633516,2116,157084
2018-05-13_18-54-08.938682235,1526230448.940544079,39.176171,2018-05-13_18-54-39.178870415,1526230479.180763989,1.00,1.00,0.97,469866,545246,3351,971,1100,1047,0,0,0,0,1183464,0,5105,9510870,2422,0,14,0,0,0,32804244,31751428,31633940,2116,157084
2018-05-13_18-54-39.225120797,1526230479.226977447,39.176093,2018-05-13_18-55-09.465430144,1526230509.467413250,0.88,0.97,0.95,471058,546630,3355,991,1101,1047,0,0,0,0,1186488,0,5110,9532068,2422,0,14,0,0,0,32804244,31751032,31633164,2116,157084
2018-05-13_18-55-09.511709167,1526230509.513543773,39.176173,2018-05-13_18-55-39.751935445,1526230539.753835718,0.82,0.94,0.95,472250,548014,3359,1010,1102,1047,0,0,0,0,1189513,0,5115,9553263,2422,0,14,0,0,0,32804244,31751500,31634280,2116,157084
2018-05-13_18-55-39.798098421,1526230539.799933873,39.176171,2018-05-13_18-56-10.038413896,1526230570.040286606,0.84,0.93,0.94,473442,549398,3363,1031,1102,1047,0,0,0,0,1192536,0,5120,9574461,2422,0,14,0,0,0,32804244,31751228,31633464,2116,157084
2018-05-13_18-56-10.084471828,1526230570.086309063,39.176174,2018-05-13_18-56-40.324869308,1526230600.326749902,0.90,0.94,0.95,474634,550782,3367,1051,1102,1047,0,0,0,0,1195563,0,5127,9595653,2422,0,14,0,0,0,32804244,31738752,31620716,2116,157092
2018-05-13_18-56-40.371270412,1526230600.373124402,39.176170,2018-05-13_18-57-10.611935248,1526230630.613788330,0.94,0.94,0.95,476120,552524,3374,1051,1102,1048,0,0,0,0,1198589,0,5135,9616845,2422,0,14,0,0,0,32804244,31738772,31621024,2116,157096
2018-05-13_18-57-10.658259475,1526230630.660115129,39.176173,2018-05-13_18-57-40.898634730,1526230660.900530726,0.96,0.95,0.95,477018,553550,3382,1051,1102,1048,0,0,0,0,1201614,0,5141,9638042,2422,0,14,0,0,0,32804244,31739576,31621236,2116,157096
2018-05-13_18-57-40.944896056,1526230660.946769568,39.176173,2018-05-13_18-58-11.185616081,1526230691.187490101,0.98,0.95,0.95,478210,554934,3390,1051,1102,1048,0,0,0,0,1204640,0,5148,9659233,2422,0,14,0,0,0,32804244,31739028,31621508,2116,157100
2018-05-13_18-58-11.231916614,1526230691.233756359,39.176161,2018-05-13_18-58-41.472595738,1526230721.474473793,0.99,0.96,0.95,479402,556318,3397,1051,1103,1048,0,0,0,0,1207666,0,5156,9680426,2422,0,14,0,0,0,32804244,31739076,31621220,2116,157104
2018-05-13_18-58-41.518972116,1526230721.520833089,39.176173,2018-05-13_18-59-11.759582045,1526230751.761464442,0.99,0.96,0.95,480594,557702,3401,1051,1103,1069,0,0,0,0,1210691,0,5162,9701622,2422,0,14,0,0,0,32804244,31739768,31622188,2116,157108
2018-05-13_18-59-11.805760654,1526230751.807605832,39.176174,2018-05-13_18-59-42.046226750,1526230782.048087752,1.00,0.96,0.95,481786,559086,3405,1051,1103,1091,0,0,0,0,1213715,0,5167,9722819,2422,0,14,0,0,0,32804244,31753244,31635444,2116,157100
2018-05-13_18-59-42.092389572,1526230782.094214110,39.176173,2018-05-13_19-00-12.332845779,1526230812.334702578,1.00,0.97,0.95,482978,560470,3409,1051,1103,1112,0,0,0,0,1216740,0,5175,9744012,2423,0,14,0,0,0,32804244,31753068,31635268,2116,157108
2018-05-13_19-00-12.379255204,1526230812.381085994,39.176172,2018-05-13_19-00-42.619598650,1526230842.621459871,1.00,0.97,0.95,484170,561854,3413,1051,1103,1132,0,0,0,0,1219764,0,5180,9765209,2423,0,14,0,0,0,32804244,31752652,31634432,2116,157108
2018-05-13_19-00-42.666002672,1526230842.667847957,39.176172,2018-05-13_19-01-12.906276867,1526230872.908145494,1.00,0.97,0.95,485362,563238,3417,1070,1104,1132,0,0,0,0,1222790,0,5187,9786403,2423,0,14,0,0,0,32804244,31752612,31634516,2116,157108
2018-05-13_19-01-12.952621504,1526230872.954466057,39.176174,2018-05-13_19-01-43.192914648,1526230903.194801081,1.00,0.98,0.95,486554,564622,3421,1090,1104,1132,0,0,0,0,1225814,0,5192,9807600,2423,0,14,0,0,0,32804244,31752616,31634888,2116,157108
2018-05-13_19-01-43.239134895,1526230903.241005238,39.176127,2018-05-13_19-02-13.479409405,1526230933.481274528,0.92,0.96,0.95,487746,566006,3425,1109,1104,1133,0,0,0,0,1228838,0,5197,9828797,2423,0,14,0,0,0,32804244,31753048,31634696,2116,157108
2018-05-13_19-02-13.525698929,1526230933.527542688,39.176136,2018-05-13_19-02-43.765855891,1526230963.767765968,0.89,0.95,0.95,488938,567390,3429,1129,1105,1133,0,0,0,0,1231862,0,5202,9849994,2423,0,14,0,0,0,32804244,31752044,31634292,2116,157108
2018-05-13_19-02-43.812152460,1526230963.814020953,39.176159,2018-05-13_19-03-14.052515447,1526230994.054390551,0.93,0.96,0.95,490130,568774,3436,1129,1107,1133,0,0,0,0,1234885,0,5209,9871191,2423,0,14,0,0,0,32804244,31752144,31634916,2116,157108
2018-05-13_19-03-14.098740428,1526230994.100594353,39.176172,2018-05-13_19-03-44.339097322,1526231024.341002273,0.96,0.96,0.95,491322,570158,3444,1129,1107,1133,0,0,0,0,1237909,0,5214,9892389,2423,0,14,0,0,0,32804244,31751624,31634108,2116,157108
2018-05-13_19-03-44.385379311,1526231024.387260272,39.176174,2018-05-13_19-04-14.625635798,1526231054.627505327,0.97,0.96,0.95,492514,571542,3453,1129,1107,1133,0,0,0,0,1240933,0,5221,9913585,2423,0,14,0,0,0,32804244,31751416,31634456,2116,157108
2018-05-13_19-04-14.671850497,1526231054.673702506,39.176171,2018-05-13_19-04-44.912251763,1526231084.914154792,0.98,0.96,0.95,493706,572926,3461,1129,1107,1133,0,0,0,0,1243958,0,5227,9934779,2423,0,14,0,0,0,32804244,31737864,31619828,2116,157120
2018-05-13_19-04-44.958574710,1526231084.960435749,39.176166,2018-05-13_19-05-15.199313020,1526231115.201183255,0.99,0.97,0.95,494898,574310,3484,1129,1108,1133,0,0,0,0,1246984,0,5236,9955971,2423,0,14,0,0,0,32804244,31737848,31620340,2116,157120
2018-05-13_19-05-15.245674945,1526231115.247510684,39.176173,2018-05-13_19-05-45.486144899,1526231145.488042058,0.99,0.97,0.95,496090,575694,3509,1129,1108,1133,0,0,0,0,1250007,0,5242,9977168,2423,0,14,0,0,0,32804244,31738180,31620432,2116,157120
2018-05-13_19-05-45.532371430,1526231145.534226251,39.176173,2018-05-13_19-06-15.772989319,1526231175.774876111,1.00,0.97,0.95,497282,577078,3533,1129,1108,1133,0,0,0,0,1253033,0,5251,9998360,2423,0,14,0,0,0,32804244,31738368,31620312,2116,157124
2018-05-13_19-06-15.819310405,1526231175.821139916,39.176169,2018-05-13_19-06-46.059873952,1526231206.061725111,1.00,0.98,0.95,498474,578462,3557,1129,1109,1133,0,0,0,0,1256059,0,5258,10019553,2423,0,14,0,0,0,32804244,31740076,31622236,2116,157128
2018-05-13_19-06-46.106220079,1526231206.108063541,39.176173,2018-05-13_19-07-16.346690524,1526231236.348557004,1.00,0.98,0.95,499666,579846,3565,1129,1109,1133,0,0,0,0,1259084,0,5263,10040749,2423,0,14,0,0,0,32804244,31739704,31621616,2116,157132
2018-05-13_19-07-16.392961423,1526231236.394790898,39.176174,2018-05-13_19-07-46.633418602,1526231266.635322114,0.94,0.97,0.95,500858,581230,3573,1129,1110,1133,0,0,0,0,1262108,0,5269,10061945,2423,0,14,0,0,0,32804244,31752952,31635416,2116,157124
2018-05-13_19-07-46.679806122,1526231266.681681415,39.176165,2018-05-13_19-08-16.920335382,1526231296.922235754,1.04,0.99,0.96,502050,582614,3580,1129,1111,1133,0,0,0,0,1265131,0,5276,10083142,2423,0,14,0,0,0,32804244,31751824,31634080,2116,157124
2018-05-13_19-08-16.966461997,1526231296.968303108,39.176173,2018-05-13_19-08-47.206608827,1526231327.208472444,1.02,0.99,0.96,503242,583998,3588,1129,1111,1133,0,0,0,0,1268155,0,5281,10104339,2423,0,14,0,0,0,32804244,31751780,31634272,2116,157124
2018-05-13_19-08-47.252773844,1526231327.254641293,39.176174,2018-05-13_19-09-17.493023817,1526231357.494887870,1.01,0.99,0.96,504434,585382,3596,1129,1111,1133,0,0,0,0,1271179,0,5287,10125536,2423,0,14,0,0,0,32804244,31751740,31633936,2116,157124
2018-05-13_19-09-17.539213339,1526231357.541054551,39.176173,2018-05-13_19-09-47.779469733,1526231387.781472189,1.01,0.99,0.96,505626,586766,3605,1129,1111,1133,0,0,0,0,1274202,0,5291,10146734,2423,0,14,0,0,0,32804244,31751656,31633600,2116,157124
2018-05-13_19-09-47.825808250,1526231387.827701443,39.176170,2018-05-13_19-10-18.066392396,1526231418.068280536,1.00,0.99,0.96,506818,588150,3613,1129,1111,1133,0,0,0,0,1277228,0,5298,10167927,2423,0,14,0,0,0,32804244,31751700,31634148,2116,157136
2018-05-13_19-10-18.112879556,1526231418.114739161,39.176166,2018-05-13_19-10-48.353125640,1526231448.354990194,0.85,0.95,0.95,508010,589892,3620,1130,1111,1133,0,0,0,0,1280252,0,5303,10189125,2423,0,14,0,0,0,32804244,31752148,31633852,2116,157136
2018-05-13_19-10-48.399408881,1526231448.401281249,39.176171,2018-05-13_19-11-18.639783267,1526231478.641650436,0.86,0.94,0.95,509202,590918,3624,1130,1132,1133,0,0,0,0,1283277,0,5309,10210321,2423,0,14,0,0,0,32804244,31750552,31632780,2116,157136
2018-05-13_19-11-18.686142352,1526231478.688000672,39.176174,2018-05-13_19-11-48.926475782,1526231508.928392307,0.91,0.95,0.95,510394,592302,3628,1130,1152,1133,0,0,0,0,1286301,0,5313,10231519,2423,0,14,0,0,0,32804244,31750896,31632848,2116,157136
2018-05-13_19-11-48.972890569,1526231508.974746776,39.176173,2018-05-13_19-12-19.213379232,1526231539.215248098,0.95,0.95,0.95,511586,593686,3632,1130,1173,1133,0,0,0,0,1289326,0,5318,10252716,2423,0,14,0,0,0,32804244,31751284,31633460,2116,157136
2018-05-13_19-12-19.259678960,1526231539.261537368,39.176172,2018-05-13_19-12-49.500208202,1526231569.502115969,0.97,0.96,0.95,512778,595070,3636,1130,1194,1133,0,0,0,0,1292351,0,5325,10273909,2423,0,14,0,0,0,32804244,31739776,31622020,2116,157148
2018-05-13_19-12-49.546578873,1526231569.548419144,39.176168,2018-05-13_19-13-19.787141398,1526231599.789024435,0.98,0.96,0.95,513970,596454,3643,1130,1194,1134,0,0,0,0,1295378,0,5332,10295101,2423,0,14,0,0,0,32804244,31739068,31621308,2116,157148
2018-05-13_19-13-19.833643275,1526231599.835507620,39.176172,2018-05-13_19-13-50.074406983,1526231630.076292529,0.99,0.96,0.95,515162,597838,3651,1130,1194,1134,0,0,0,0,1298404,0,5340,10316294,2423,0,14,0,0,0,32804244,31738416,31620876,2116,157148
2018-05-13_19-13-50.120843998,1526231630.122691241,39.176162,2018-05-13_19-14-20.361421803,1526231660.363314384,0.92,0.95,0.95,516648,599580,3658,1130,1195,1134,0,0,0,0,1301428,0,5346,10337490,2423,0,14,0,0,0,32804244,31738652,31620836,2116,157152
2018-05-13_19-14-20.407730527,1526231660.409598235,39.176169,2018-05-13_19-14-50.648531177,1526231690.650426883,0.95,0.96,0.95,517546,600606,3666,1130,1197,1134,0,0,0,0,1304454,0,5353,10358683,2423,0,14,0,0,0,32804244,31738360,31620628,2116,157156
2018-05-13_19-14-50.694990384,1526231690.696864009,39.176077,2018-05-13_19-15-20.936442732,1526231720.938335905,0.97,0.96,0.95,518738,601990,3670,1151,1197,1134,0,0,0,0,1307479,0,5360,10379878,2423,0,14,0,0,0,32804244,31751068,31633512,2116,157148
2018-05-13_19-15-20.982883105,1526231720.984752479,39.176171,2018-05-13_19-15-51.223479660,1526231751.225341601,0.87,0.93,0.95,519930,603374,3674,1172,1198,1134,0,0,0,0,1310502,0,5366,10401076,2423,0,14,0,0,0,32804244,31750348,31633408,2116,157152
2018-05-13_19-15-51.269667353,1526231751.271524113,39.176127,2018-05-13_19-16-21.510001685,1526231781.511878233,0.86,0.92,0.94,521122,604758,3678,1193,1199,1134,0,0,0,0,1313526,0,5371,10422272,2423,0,14,0,0,0,32804244,31750980,31633164,2116,157152
2018-05-13_19-16-21.556353850,1526231781.558223162,39.176173,2018-05-13_19-16-51.796607479,1526231811.798469452,0.86,0.91,0.94,522314,606142,3682,1213,1200,1134,0,0,0,0,1316550,0,5376,10443470,2423,0,15,0,0,0,32804244,31750788,31632972,2116,157152
2018-05-13_19-16-51.842766899,1526231811.844621653,39.176172,2018-05-13_19-17-22.083182776,1526231842.085040150,0.91,0.92,0.94,523506,607526,3686,1214,1200,1153,0,0,0,0,1319574,0,5382,10464666,2423,0,15,0,0,0,32804244,31751204,31633484,2116,157152
2018-05-13_19-17-22.129387162,1526231842.131280581,39.176175,2018-05-13_19-17-52.369806053,1526231872.371702673,0.95,0.93,0.95,524698,608910,3690,1214,1200,1174,0,0,0,0,1322598,0,5387,10485864,2423,0,15,0,0,0,32804244,31750980,31633176,2116,157152
2018-05-13_19-17-52.415879429,1526231872.417721151,39.176173,2018-05-13_19-18-22.656121564,1526231902.657978722,0.97,0.94,0.95,525890,610294,3694,1214,1200,1194,0,0,0,0,1325621,0,5393,10507060,2423,0,15,0,0,0,32804244,31751324,31633852,2116,157152
2018-05-13_19-18-22.702325599,1526231902.704188471,39.176172,2018-05-13_19-18-52.942445655,1526231932.944327155,0.98,0.94,0.95,527082,611678,3698,1214,1200,1213,0,0,0,0,1328646,0,5398,10528258,2423,0,15,0,0,0,32804244,31751432,31634172,2116,157152
2018-05-13_19-18-52.988459116,1526231932.990306686,39.176173,2018-05-13_19-19-23.228774342,1526231963.230612775,0.99,0.95,0.95,528274,613062,3706,1214,1200,1213,0,0,0,0,1331670,0,5403,10549454,2423,0,15,0,0,0,32804244,31750692,31632936,2116,157152
2018-05-13_19-19-23.275007049,1526231963.276873694,39.176174,2018-05-13_19-19-53.515151443,1526231993.517066908,0.99,0.95,0.95,529466,614446,3715,1214,1200,1213,0,0,0,0,1334694,0,5408,10570651,2423,0,15,0,0,0,32804244,31750528,31633008,2116,157152
2018-05-13_19-19-53.561470424,1526231993.563315284,39.176172,2018-05-13_19-20-23.802025402,1526232023.803898592,1.00,0.96,0.95,530658,615830,3724,1214,1200,1213,0,0,0,0,1337721,0,5417,10591841,2423,0,15,0,0,0,32804244,31729744,31612036,2116,165364
2018-05-13_19-20-23.848253158,1526232023.850107959,39.176172,2018-05-13_19-20-54.088680143,1526232054.090547767,1.00,0.96,0.95,531850,617214,3732,1214,1200,1213,0,0,0,0,1340745,0,5422,10613038,2423,0,15,0,0,0,32804244,31729748,31611584,2116,165364
2018-05-13_19-20-54.134908206,1526232054.136769078,39.176170,2018-05-13_19-21-24.375363630,1526232084.377241618,1.00,0.96,0.95,533042,618598,3736,1214,1221,1213,0,0,0,0,1343772,0,5430,10634229,2423,0,15,0,0,0,32804244,31730268,31612504,2116,165364
2018-05-13_19-21-24.421645104,1526232084.423510270,39.176172,2018-05-13_19-21-54.662352772,1526232114.664250821,1.00,0.97,0.95,534234,619982,3740,1214,1242,1213,0,0,0,0,1346798,0,5437,10655422,2423,0,15,0,0,0,32804244,31730520,31612764,2116,165368
2018-05-13_19-21-54.708778638,1526232114.710622321,39.176172,2018-05-13_19-22-24.949193832,1526232144.951068500,1.00,0.97,0.95,535426,621366,3743,1215,1263,1213,0,0,0,0,1349822,0,5444,10676618,2423,0,15,0,0,0,32804244,31730452,31612724,2116,165368
2018-05-13_19-22-24.995445131,1526232144.997320190,39.176173,2018-05-13_19-22-55.236068287,1526232175.237955970,1.00,0.97,0.95,536618,622750,3747,1215,1284,1213,0,0,0,0,1352848,0,5451,10697811,2423,0,15,0,0,0,32804244,31730404,31612964,2116,165372
2018-05-13_19-22-55.282492219,1526232175.284334692,39.176168,2018-05-13_19-23-25.522956126,1526232205.524873716,1.00,0.98,0.95,537810,624134,3754,1215,1285,1213,0,0,0,0,1355873,0,5457,10719006,2423,0,15,0,0,0,32804244,31743420,31625988,2116,165364
2018-05-13_19-23-25.569401850,1526232205.571287044,39.176174,2018-05-13_19-23-55.809754992,1526232235.811623489,1.06,0.99,0.96,539002,625518,3763,1215,1285,1213,0,0,0,0,1358897,0,5462,10740204,2423,0,15,0,0,0,32804244,31743060,31625308,2116,165368
2018-05-13_19-23-55.855960687,1526232235.857803232,39.176170,2018-05-13_19-24-26.096213387,1526232266.098076282,1.04,0.99,0.96,540194,626902,3770,1215,1286,1213,0,0,0,0,1361921,0,5468,10761400,2423,0,15,0,0,0,32804244,31743920,31626192,2116,165368
2018-05-13_19-24-26.142494913,1526232266.144375029,39.176174,2018-05-13_19-24-56.382879117,1526232296.384739498,1.02,0.99,0.96,541386,628286,3778,1215,1286,1213,0,0,0,0,1364945,0,5472,10782598,2423,0,15,0,0,0,32804244,31742972,31625504,2116,165368
2018-05-13_19-24-56.429057647,1526232296.430918510,39.176173,2018-05-13_19-25-26.669230898,1526232326.671109930,1.09,1.01,0.97,542578,629670,3787,1215,1286,1213,0,0,0,0,1367970,0,5478,10803794,2423,0,15,0,0,0,32804244,31743212,31625520,2116,165368
2018-05-13_19-25-26.715468776,1526232326.717362544,39.176170,2018-05-13_19-25-56.955600972,1526232356.957452975,1.05,1.01,0.97,543770,631054,3795,1215,1288,1213,0,0,0,0,1370993,0,5484,10824991,2423,0,15,0,0,0,32804244,31743200,31625504,2116,165368
2018-05-13_19-25-57.001711380,1526232357.003562877,39.176171,2018-05-13_19-26-27.242158195,1526232387.244023232,1.03,1.01,0.97,544962,632438,3804,1215,1288,1213,0,0,0,0,1374017,0,5490,10846187,2423,0,15,0,0,0,32804244,31742820,31625080,2116,165368
2018-05-13_19-26-27.288377515,1526232387.290270728,39.176171,2018-05-13_19-26-57.530667251,1526232417.532533036,1.02,1.01,0.97,546154,633822,3813,1215,1288,1213,0,0,0,0,1377041,0,5495,10867387,2423,0,15,0,0,0,32804244,31743664,31626344,2116,165368
2018-05-13_19-26-57.576737975,1526232417.578577735,39.176172,2018-05-13_19-27-27.819163728,1526232447.821060262,1.06,1.02,0.97,547346,635206,3837,1215,1288,1213,0,0,0,0,1380064,0,5501,10888584,2423,0,15,0,0,0,32804244,31743840,31626100,2116,165368
2018-05-13_19-27-27.865477661,1526232447.867361986,39.176174,2018-05-13_19-27-58.108109151,1526232478.109966552,1.04,1.02,0.97,548832,636948,3861,1215,1288,1213,0,0,0,0,1383088,0,5506,10909784,2423,0,15,0,0,0,32804244,31743264,31625820,2116,165368
2018-05-13_19-27-58.154299157,1526232478.156152586,39.176173,2018-05-13_19-28-28.396873241,1526232508.398776483,1.02,1.02,0.97,549730,637974,3885,1215,1288,1213,0,0,0,0,1386114,0,5513,10930977,2423,0,15,0,0,0,32804244,31731292,31613592,2116,165376
2018-05-13_19-28-28.443178357,1526232508.445014120,39.176173,2018-05-13_19-28-58.685654871,1526232538.687539513,1.08,1.03,0.98,550922,639358,3910,1215,1288,1213,0,0,0,0,1389138,0,5518,10952176,2423,0,15,0,0,0,32804244,31731620,31613300,2116,165380
2018-05-13_19-28-58.732008678,1526232538.733862403,39.176171,2018-05-13_19-29-28.974709947,1526232568.976612293,1.05,1.03,0.98,552114,640742,3918,1215,1288,1213,0,0,0,0,1392165,0,5526,10973369,2423,0,15,0,0,0,32804244,31730972,31613772,2116,165380
2018-05-13_19-29-29.021092076,1526232569.022936037,39.176168,2018-05-13_19-29-59.263825565,1526232599.265723400,1.03,1.03,0.98,553306,642126,3925,1215,1289,1213,0,0,0,0,1395190,0,5533,10994564,2423,0,15,0,0,0,32804244,31730800,31613044,2116,165384
2018-05-13_19-29-59.310292953,1526232599.312167429,39.176172,2018-05-13_19-30-29.553014109,1526232629.554890615,1.02,1.02,0.98,554498,643510,3933,1215,1289,1213,0,0,0,0,1398216,0,5540,11015759,2423,0,15,0,0,0,32804244,31731344,31613624,2116,165388
2018-05-13_19-30-29.599416860,1526232629.601260344,39.176173,2018-05-13_19-30-59.842493493,1526232659.844412009,1.01,1.02,0.98,555690,644894,3940,1215,1289,1215,0,0,0,0,1401243,0,5547,11036954,2423,0,15,0,0,0,32804244,31731376,31613312,2116,165392
2018-05-13_19-30-59.889039444,1526232659.890907571,39.176171,2018-05-13_19-31-30.132003348,1526232690.133897337,1.01,1.02,0.98,556882,646278,3944,1215,1310,1215,0,0,0,0,1404268,0,5553,11058151,2423,0,15,0,0,0,32804244,31744256,31626240,2116,165384
2018-05-13_19-31-30.178292885,1526232690.180138138,39.176174,2018-05-13_19-32-00.420842885,1526232720.422719977,1.00,1.01,0.98,558074,647662,3948,1215,1329,1215,0,0,0,0,1407292,0,5558,11079351,2423,0,15,0,0,0,32804244,31743664,31626232,2116,165384
2018-05-13_19-32-00.467279462,1526232720.469145481,39.176173,2018-05-13_19-32-30.709843633,1526232750.711699417,1.00,1.01,0.98,559266,649046,3952,1215,1350,1215,0,0,0,0,1410316,0,5564,11100549,2423,0,15,0,0,0,32804244,31742828,31625136,2116,165388
2018-05-13_19-32-30.756186073,1526232750.758036874,39.176174,2018-05-13_19-33-00.998414326,1526232781.000256294,1.00,1.01,0.98,560458,650430,3956,1215,1370,1215,0,0,0,0,1413340,0,5569,11121748,2423,0,15,0,0,0,32804244,31743172,31625160,2116,165388
2018-05-13_19-33-01.044508122,1526232781.046353200,39.176172,2018-05-13_19-33-31.286813874,1526232811.288679838,1.00,1.01,0.98,561650,651814,3980,1215,1370,1215,0,0,0,0,1416364,0,5575,11142946,2423,0,15,0,0,0,32804244,31742848,31625392,2116,165388
2018-05-13_19-33-31.332980737,1526232811.334844232,39.176174,2018-05-13_19-34-01.575540912,1526232841.577394855,1.06,1.03,0.98,562842,653198,4006,1215,1370,1215,0,0,0,0,1419388,0,5579,11164145,2423,0,15,0,0,0,32804244,31742536,31625096,2116,165388
2018-05-13_19-34-01.621909977,1526232841.623782698,39.176172,2018-05-13_19-34-31.864474679,1526232871.866344721,1.04,1.03,0.98,564328,654940,4029,1215,1370,1215,0,0,0,0,1422412,0,5585,11185343,2423,0,15,0,0,0,32804244,31742452,31624996,2116,165388
2018-05-13_19-34-31.910710100,1526232871.912551017,39.176174,2018-05-13_19-35-02.152946661,1526232902.154793663,1.02,1.02,0.98,565226,655966,4053,1215,1371,1215,0,0,0,0,1425436,0,5590,11206542,2423,0,15,0,0,0,32804244,31742016,31624492,2116,165388
2018-05-13_19-35-02.199120508,1526232902.200967257,39.176173,2018-05-13_19-35-32.441495278,1526232932.443360896,1.01,1.02,0.98,566418,657350,4062,1215,1371,1215,0,0,0,0,1428461,0,5595,11227740,2423,0,15,0,0,0,32804244,31742340,31624588,2116,165388
2018-05-13_19-35-32.487999061,1526232932.489860022,39.176174,2018-05-13_19-36-02.730461498,1526232962.732321779,1.01,1.02,0.98,567610,658734,4070,1215,1371,1215,0,0,0,0,1431485,0,5600,11248940,2423,0,15,0,0,0,32804244,31742768,31625044,2116,165388
2018-05-13_19-36-02.776669383,1526232962.778525642,39.176169,2018-05-13_19-36-33.019269585,1526232993.021157927,1.00,1.01,0.98,568802,660118,4078,1215,1371,1215,0,0,0,0,1434511,0,5607,11270134,2423,0,15,0,0,0,32804244,31730564,31612948,2116,165396
2018-05-13_19-36-33.065616788,1526232993.067460679,39.176161,2018-05-13_19-37-03.308076395,1526233023.309962011,1.00,1.01,0.98,569994,661502,4085,1215,1371,1217,0,0,0,0,1437535,0,5612,11291333,2423,0,15,0,0,0,32804244,31730984,31612988,2116,165400
2018-05-13_19-37-03.354435700,1526233023.356295806,39.176172,2018-05-13_19-37-33.597325400,1526233053.599223017,1.00,1.01,0.98,571186,662886,4089,1236,1371,1217,0,0,0,0,1440562,0,5620,11312526,2423,0,15,0,0,0,32804244,31730556,31613336,2116,165400
2018-05-13_19-37-33.643696982,1526233053.645549709,39.176159,2018-05-13_19-38-03.886513478,1526233083.888416630,1.00,1.01,0.98,572378,664270,4093,1257,1371,1218,0,0,0,0,1443588,0,5628,11333721,2423,0,15,0,0,0,32804244,31731032,31612800,2116,165404
2018-05-13_19-38-03.933014916,1526233083.934899556,39.176172,2018-05-13_19-38-34.175641665,1526233114.177533411,1.00,1.01,0.98,573570,665654,4097,1278,1371,1218,0,0,0,0,1446611,0,5635,11354918,2423,0,15,0,0,0,32804244,31730736,31613524,2116,165404
2018-05-13_19-38-34.222007586,1526233114.223840727,39.176174,2018-05-13_19-39-04.464987382,1526233144.466912581,1.00,1.01,0.98,574762,667038,4101,1299,1371,1218,0,0,0,0,1449638,0,5641,11376113,2423,0,15,0,0,0,32804244,31730632,31612772,2116,165408
2018-05-13_19-39-04.511389612,1526233144.513234136,39.176173,2018-05-13_19-39-34.754093838,1526233174.755976258,0.95,1.00,0.98,575954,668422,4108,1299,1373,1218,0,0,0,0,1452662,0,5648,11397310,2423,0,15,0,0,0,32804244,31743792,31626024,2116,165400
2018-05-13_19-39-34.800522275,1526233174.802377238,39.176174,2018-05-13_19-40-05.043167275,1526233205.045045739,0.97,1.00,0.98,577146,669806,4116,1299,1373,1218,0,0,0,0,1455687,0,5655,11418507,2423,0,15,0,0,0,32804244,31743936,31625772,2116,165412
