StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-21_19-59-28.487440994,1526925568.489517183,2018-05-21_19-59-28.494104029,1526925568.496066386,1.29,1.24,1.20,9303663804,6990056433076,34187936,25794966,24821774,26566976,17508994,27663113,23527462,20913744,272222,7,502746,67910399,6506,0,157434,0,264251,0,44638100,32804244,29315480,29796984,2116,805752
2018-05-21_19-59-58.550445111,1526925598.552545137,2018-05-21_19-59-58.557005787,1526925598.558959670,1.37,1.26,1.21,9339608770,7009169261926,34345618,25803245,24821774,26566976,18027635,27663113,23554463,20913744,273039,7,505365,67930352,6507,0,157950,0,265060,0,44754398,32804244,29309324,29791648,2116,805756
2018-05-21_20-00-28.610755923,1526925628.612858446,2018-05-21_20-00-28.617423606,1526925628.619539855,1.50,1.30,1.22,9376029704,7027816897076,34398795,25803245,24864469,26566976,18056208,27663113,23578354,21442582,273811,7,507992,67950396,6508,0,158445,0,265825,0,44883139,32804244,29304348,29786400,2116,805764
2018-05-21_20-00-58.672734998,1526925658.674884394,2018-05-21_20-00-58.679497832,1526925658.681467471,1.44,1.30,1.23,9411766286,7046441792810,34460450,25803245,24864469,26566976,18061332,28207090,23583438,21486815,274566,7,510575,67970490,6509,0,158917,0,266576,0,45001553,32804244,29305300,29786680,2116,805768
2018-05-21_20-01-28.734547628,1526925688.736607104,2018-05-21_20-01-28.741064635,1526925688.743069399,1.54,1.34,1.24,9442752340,7065253963884,34523723,25842238,24864469,26566976,18065217,28291983,24017309,21486815,275319,7,513220,67990527,6512,0,159373,0,267321,0,45129621,32804244,29306516,29789064,2116,805772
2018-05-21_20-01-58.795211566,1526925718.797274360,2018-05-21_20-01-58.801729809,1526925718.803852019,1.27,1.29,1.23,9480555610,7084546503312,34582085,25880327,24894504,26566976,18602065,28291983,24085691,21486815,276124,7,515845,68010504,6514,0,159825,0,268122,0,45241471,32804244,29311496,29793304,2116,805776
2018-05-21_20-02-28.856237983,1526925748.858386742,2018-05-21_20-02-28.862868264,1526925748.864876334,1.21,1.28,1.22,9516714720,7103714572822,34621378,25888634,24903291,26574441,18640407,28307174,24160153,22022510,276885,7,518484,68030543,6518,0,160265,0,268878,0,45354304,32804244,29291732,29773532,2116,805768
2018-05-21_20-02-58.919917940,1526925778.922025382,2018-05-21_20-02-58.926435408,1526925778.928439479,1.28,1.29,1.23,9552358566,7122639590312,34680431,25912991,24903291,26574441,18643683,28843415,24160159,22119709,277640,7,521106,68050567,6520,0,160733,0,269628,0,45474777,32804244,29276552,29759168,2116,805768
2018-05-21_20-03-28.981329228,1526925808.983409450,2018-05-21_20-03-28.987898600,1526925808.989867699,1.43,1.32,1.24,9581384108,7141736669358,34777395,25947526,24903291,26603059,18649887,28873819,24567821,22119709,278417,7,523708,68070610,6521,0,161205,0,270400,0,45592226,32804244,29264752,29747368,2116,805768
2018-05-21_20-03-59.041389363,1526925839.043471728,2018-05-21_20-03-59.047908495,1526925839.049876369,1.29,1.30,1.24,9617920562,7160769722018,34780949,25947526,24903291,26635573,19172458,28969890,24590448,22166249,279160,7,526354,68090660,6522,0,161627,0,271140,0,45711314,32804244,29267484,29749020,2116,805768
2018-05-21_20-04-29.100372578,1526925869.102507445,2018-05-21_20-04-29.107056100,1526925869.109267585,1.15,1.27,1.23,9653491832,7179641575068,34855896,25975540,24903291,26635573,19212886,29019756,24590448,22686710,279970,7,528984,68110642,6523,0,162080,0,271945,0,45828716,32804244,29260628,29743268,2116,805768
2018-05-21_20-04-59.162238550,1526925899.164392342,2018-05-21_20-04-59.169040887,1526925899.171085807,1.24,1.28,1.23,9688848190,7198445507298,34856984,25976849,24903291,26635573,19217731,29548283,24756144,22717001,280699,7,531652,68130714,6526,0,162480,0,272671,0,45948282,32804244,29261044,29742844,2116,805768
2018-05-21_20-05-29.224098981,1526925929.226302893,2018-05-21_20-05-29.230975559,1526925929.233011282,1.23,1.27,1.23,9724295812,7217292951800,34858066,25983287,24903291,26663210,19225953,29705554,25272046,22717001,281461,7,534301,68150756,6527,0,162925,0,273428,0,46071710,32804244,29260824,29742884,2116,805768
2018-05-21_20-05-59.287963380,1526925959.290051242,2018-05-21_20-05-59.294534192,1526925959.296498233,1.15,1.24,1.22,9759692362,7236136247880,34861884,25983287,24945237,26666695,19742386,29719804,25410032,22725564,282237,7,536943,68170793,6527,0,163336,0,274200,0,46193095,32804244,29257336,29739092,2116,805768
2018-05-21_20-06-29.348210390,1526925989.350310735,2018-05-21_20-06-29.354750764,1526925989.356700368,1.17,1.24,1.22,9796171216,7254784369218,34964003,25983287,24945237,26666695,19778308,29719804,25410032,23268933,283020,7,539556,68190835,6527,0,163800,0,274978,0,46319626,32804244,29243072,29724864,2116,805768
2018-05-21_20-06-59.407897392,1526926019.410069783,2018-05-21_20-06-59.414629123,1526926019.416650646,0.97,1.18,1.21,9833698262,7273843316498,35085768,25983287,24945237,26666695,19778588,30251748,25437453,23303110,283809,7,542157,68210848,6528,0,164269,0,275763,0,46436295,32804244,29240248,29722072,2116,805768
2018-05-21_20-07-29.469011149,1526926049.471114834,2018-05-21_20-07-29.475613047,1526926049.477589302,0.91,1.15,1.19,9870084956,7292518089594,35121176,26009497,24945237,26683138,19798819,30320790,25963171,23303167,284593,7,544785,68230888,6530,0,164712,0,276540,0,46557691,32804244,29222588,29704052,2116,805780
2018-05-21_20-07-59.528987393,1526926079.531061573,2018-05-21_20-07-59.535536699,1526926079.537487964,1.13,1.18,1.20,9906549154,7311187516226,35121176,26080573,24945237,26683138,20313638,30405526,25998835,23303167,285398,7,547432,68250897,6531,0,165148,0,277339,0,46682170,32804244,29223388,29705496,2116,805784
2018-05-21_20-08-29.590926015,1526926109.592932916,2018-05-21_20-08-29.597247891,1526926109.599278292,1.06,1.17,1.20,9936837800,7327153798842,35137053,26102136,24952853,26702166,20352139,30416177,26006006,23739868,286071,7,549647,68271553,6533,0,165548,0,278006,0,46789374,32804244,29216396,29698756,2116,805788
