StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait
,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-04-27_21-42-25.180819978,1524858145.182428327,18677393218,2018-04-27_21-42-55.220268030,1524858175.221783090,0.35,0.48,0.55,3093893064,6792817121390,12886026,12304786,13271485,11700932,0,0,0,0,133079,0,178983,13257379,5347,0,36773,0,2347,0,32805052,30468988,30790004,948,639828
2018-04-27_21-42-55.257794721,1524858175.259387472,22197897493,2018-04-27_21-43-25.287260208,1524858205.288778069,0.54,0.51,0.56,3150536718,6876944787234,12886266,13307068,13271551,11700963,0,0,0,0,133096,0,180499,13278795,5348,0,37392,0,2351,0,32805052,30470036,30790584,948,639832
2018-04-27_21-43-25.325162994,1524858205.326678219,18754968213,2018-04-27_21-43-55.354634350,1524858235.356172577,0.45,0.49,0.55,3180031508,6948782698128,12886354,13307083,13624725,11701042,0,0,0,0,133108,0,181562,13300765,5352,0,37702,0,2352,0,32805052,30469268,30789308,948,639832
2018-04-27_21-43-55.392224893,1524858235.393829007,21206230818,2018-04-27_21-44-25.421673589,1524858265.423203394,0.48,0.49,0.55,3210897434,7029214455056,13165055,13322362,13630923,11701042,0,0,0,0,133120,0,182799,13322525,5354,0,38058,0,2352,0,32805052,30468964,30789528,948,639832
2018-04-27_21-44-25.459508889,1524858265.461025238,18851518849,2018-04-27_21-44-55.495271174,1524858295.496779576,0.50,0.49,0.55,3240122464,7100776281576,13165117,13677459,13631016,11701057,0,0,0,0,133140,0,183829,13344501,5359,0,38359,0,2359,0,32805052,30469256,30790308,948,639832
2018-04-27_21-44-55.532774829,1524858295.534271794,20154468273,2018-04-27_21-45-25.571449994,1524858325.573137199,0.52,0.50,0.54,3269813478,7177768082896,13165234,13677474,13631016,12012589,0,0,0,0,133154,0,185331,13366137,5360,0,38803,0,2360,0,32805052,30469652,30789860,948,639832
2018-04-27_21-45-25.609196843,1524858325.610688918,18932027159,2018-04-27_21-45-55.648420010,1524858355.649951927,0.38,0.46,0.53,3298172780,7249637551878,13963280,13700016,13638232,12012597,0,0,0,0,133167,0,186388,13388116,5365,0,39082,0,2360,0,32805052,30469224,30790316,948,639832
2018-04-27_21-45-55.685919843,1524858355.687411801,21655718413,2018-04-27_21-46-25.724483319,1524858385.726027348,0.51,0.48,0.54,3355540914,7331759564284,13963392,13700017,14669286,12012756,0,0,0,0,133183,0,188102,13409401,5365,0,39827,0,2360,0,32805052,30469560,30789848,948,639832
2018-04-27_21-46-25.762067312,1524858385.763596775,20960505097,2018-04-27_21-46-55.800348572,1524858415.801867884,0.65,0.52,0.55,3385550392,7411228026208,14277516,13719764,14669371,12013548,0,0,0,0,133198,0,189922,13430747,5369,0,40396,0,2361,0,32805052,30456324,30776600,948,639840
2018-04-27_21-46-55.837900256,1524858415.839482141,19704339175,2018-04-27_21-47-25.867231426,1524858445.868757901,0.54,0.50,0.54,3415390398,7486637425220,14277586,13719833,15027169,12016357,0,0,0,0,133212,0,191252,13452473,5369,0,40817,0,2361,0,32805052,30456608,30777436,948,639840
2018-04-27_21-47-25.904860111,1524858445.906451624,20758579497,2018-04-27_21-47-55.943394157,1524858475.944904106,0.61,0.52,0.54,3445392004,7565380406874,14277601,14482570,15027372,12016357,0,0,0,0,133229,0,193010,13473897,5371,0,41360,0,2362,0,32805052,30455124,30775124,948,639844
2018-04-27_21-47-55.980816475,1524858475.982401360,22298266136,2018-04-27_21-48-26.019667319,1524858506.021198325,0.64,0.53,0.55,3499867466,7649966069640,14277773,14482591,15027372,13000947,0,0,0,0,133244,0,194507,13495331,5371,0,41976,0,2362,0,32805052,30454976,30775696,948,639848
2018-04-27_21-48-26.057672065,1524858506.059181002,22163248738,2018-04-27_21-48-56.096441786,1524858536.097970817,0.58,0.53,0.55,3533226384,7734706218276,14277808,14482688,15792539,13000979,0,0,0,0,133266,0,196117,13516797,5373,0,42486,0,2372,0,32805052,30453920,30773940,948,639848
2018-04-27_21-48-56.134362747,1524858536.135888607,21790191486,2018-04-27_21-49-26.172706515,1524858566.174232443,0.69,0.56,0.55,3591096726,7817348326132,15296419,14497909,15793329,13001532,0,0,0,0,133281,0,197900,13538011,5375,0,43223,0,2373,0,32805052,30455852,30777204,948,639856
2018-04-27_21-49-26.210202454,1524858566.211793382,18799548406,2018-04-27_21-49-56.249481551,1524858596.251026406,0.55,0.54,0.55,3620474908,7888682449016,15298291,14497939,15793338,13374853,0,0,0,0,133300,0,198953,13559968,5378,0,43533,0,2378,0,32805052,30469324,30790416,948,639852
2018-04-27_21-49-56.287050700,1524858596.288546550,22327349784,2018-04-27_21-50-26.326175909,1524858626.327717290,0.61,0.55,0.55,3652749090,7973940232480,15298550,14799656,15793603,13374874,0,0,0,0,133327,0,200544,13581436,5384,0,44030,0,2389,0,32805052,30468180,30788492,948,639856
2018-04-27_21-50-26.364157149,1524858626.365696008,22142631725,2018-04-27_21-50-56.403314234,1524858656.404861571,0.65,0.56,0.56,3713327592,8057979893140,15546738,14829984,15794822,13377108,0,0,0,0,133344,0,202126,13602721,5386,0,44670,0,2390,0,32805052,30468336,30789448,948,639864
2018-04-27_21-50-56.440876152,1524858656.442475288,18742487651,2018-04-27_21-51-26.470491245,1524858686.472021525,0.60,0.56,0.55,3743025262,8129085796982,15546863,14830020,16164036,13377300,0,0,0,0,133361,0,203147,13624694,5388,0,44971,0,2395,0,32805052,30469200,30790304,948,639864
2018-04-27_21-51-26.507934628,1524858686.509437734,22130375950,2018-04-27_21-51-56.546678067,1524858716.548189535,0.70,0.58,0.56,3774915572,8212979299820,15546890,15586215,16164337,13377316,0,0,0,0,133376,0,204665,13646231,5394,0,45440,0,2397,0,32805052,30469048,30789888,948,639864
2018-04-27_21-51-56.584424966,1524858716.585922898,19932072733,2018-04-27_21-52-26.613464427,1524858746.614994530,0.76,0.61,0.57,3805215738,8289260398014,15547031,15586302,16164337,14186462,0,0,0,0,133389,0,205877,13668046,5395,0,45801,0,2397,0,32805052,30469360,30790176,948,639864
2018-04-27_21-52-26.651003427,1524858746.652616735,20782040554,2018-04-27_21-52-56.689608530,1524858776.691129729,0.80,0.63,0.58,3835002560,8368093782440,15547066,15586303,16953404,14186608,0,0,0,0,133408,0,207483,13689541,5398,0,46309,0,2404,0,32805052,30468884,30789188,948,639864
2018-04-27_21-52-56.726951216,1524858776.728575909,20725596457,2018-04-27_21-53-26.756547627,1524858806.758080251,0.80,0.65,0.59,3865348358,8446685223292,16323406,15596966,16958013,14189305,0,0,0,0,133422,0,208978,13711145,5398,0,46765,0,2405,0,32805052,30467820,30788112,948,639868
