StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,so
ftirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-04-27_21-42-46.063797184,1524858166.065125326,2018-04-27_21-42-46.068028493,1524858166.069319975,0.92,0.93,0.86,6765066004606,2892324444,10506153,15218474,12135285,12571412,0,0,0,0,134159,0,183356,13202826,2804,0,91834,0,0,0,32805052,31784996,31685404,948,196832
2018-04-27_21-43-16.102408887,1524858196.104080460,2018-04-27_21-43-16.107113128,1524858196.108434814,0.81,0.90,0.85,6845389337478,2938187910,10739658,15311834,12349533,12578543,0,0,0,0,134190,0,184910,13223843,2804,0,92593,0,0,0,32805052,31798276,31698108,948,196832
2018-04-27_21-43-46.143288104,1524858226.144617421,2018-04-27_21-43-46.147534135,1524858226.148846404,0.89,0.91,0.86,6920376082064,2972917836,10842897,15664140,12359940,12578549,0,0,0,0,134219,0,186547,13244875,2804,0,93619,0,0,0,32805052,31784932,31684892,948,196832
2018-04-27_21-44-16.181465835,1524858256.182810615,2018-04-27_21-44-16.185978773,1524858256.187339035,1.00,0.93,0.87,6995738407784,3000724902,10843005,15804124,12360589,13057283,0,0,0,0,134247,0,188204,13265912,2804,0,94833,0,0,0,32805052,31798904,31698920,948,196832
2018-04-27_21-44-46.220871806,1524858286.222182661,2018-04-27_21-44-46.225071838,1524858286.226357623,1.00,0.94,0.87,7072325174594,3029305308,10843138,16120861,12360590,13275665,0,0,0,0,134277,0,189845,13286963,2804,0,96016,0,0,0,32805052,31787276,31687428,948,196836
2018-04-27_21-45-16.259595151,1524858316.260943879,2018-04-27_21-45-16.263860054,1524858316.265410613,1.00,0.95,0.87,7145035591480,3056596134,10843190,16261943,12360590,13752847,0,0,0,0,134302,0,191564,13307993,2804,0,97219,0,0,0,32805052,31798844,31698900,948,196836
2018-04-27_21-45-46.300775909,1524858346.302100655,2018-04-27_21-45-46.305001675,1524858346.306304701,1.03,0.95,0.88,7220531044998,3083817120,10843328,16261998,12818817,13957443,0,0,0,0,134330,0,193154,13329073,2804,0,98358,0,0,0,32805052,31787688,31687744,948,196836
2018-04-27_21-46-16.339457222,1524858376.340885060,2018-04-27_21-46-16.344013047,1524858376.345547226,0.94,0.94,0.87,7299362382064,3130946046,11060897,16381325,13020933,13957525,0,0,0,0,134357,0,194722,13350110,2804,0,99042,0,0,0,32805052,31799540,31699276,948,196836
2018-04-27_21-46-46.380096332,1524858406.382166001,2018-04-27_21-46-46.385774582,1524858406.387696255,0.96,0.95,0.88,7378656598440,3165208572,11168701,16710162,13033347,13962161,0,0,0,0,134385,0,196188,13371234,2804,0,99940,0,0,0,32805052,31797988,31698108,948,196836
2018-04-27_21-47-16.429744253,1524858436.431126879,2018-04-27_21-47-16.434121960,1524858436.435427491,1.05,0.97,0.88,7454130605140,3192989358,11168852,16846716,13033493,14429051,0,0,0,0,134416,0,197816,13392307,2804,0,101034,0,0,0,32805052,31774424,31674364,948,196848
