StartTime,StartEpoch,BW,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQconfig,IRQinput,IRQoutput,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-09_12-25-17.818650063,1525861517.820714330,16915126780,2018-05-09_12-25-47.879756281,1525861547.882311044,0.59,0.51,0.43,13472082104,12600557660510,,,,4457,6,210317,2425336,1025,0,5935,162,0,0,7707424,7233092,7145916,948,150376
2018-05-09_12-25-47.921675224,1525861547.923933684,16905712811,2018-05-09_12-26-17.969591567,1525861577.971838856,0.36,0.46,0.42,13496357630,12664340208074,,,,4468,6,211264,2435750,1025,0,5958,162,0,0,7707424,7233372,7145916,948,150376
2018-05-09_12-26-18.004848800,1525861578.006932963,24357962826,2018-05-09_12-26-48.051009330,1525861608.053268715,0.40,0.46,0.42,13593726116,12756235719430,,,,4483,6,212753,2444845,1025,0,5997,162,0,0,7707424,7233016,7145836,948,150376
2018-05-09_12-26-48.086917128,1525861608.088980943,24447305905,2018-05-09_12-27-18.131146719,1525861638.133296718,0.43,0.46,0.42,13690558022,12848468797406,,,,4497,6,214192,2453946,1025,0,6020,162,0,0,7707424,7232976,7146000,948,150376
2018-05-09_12-27-18.165958130,1525861638.168030964,24808858845,2018-05-09_12-27-48.210181065,1525861668.212465984,0.34,0.44,0.41,13788756428,12942063745480,,,,4512,6,215732,2463053,1025,0,6064,162,0,0,7707424,7233260,7145820,948,150376
2018-05-09_12-27-48.244437374,1525861668.246494834,16892009637,2018-05-09_12-28-18.288842104,1525861698.290998754,0.29,0.41,0.41,13813026014,13005795902078,,,,4529,6,216682,2473440,1025,0,6085,162,0,0,7707424,7220608,7133540,948,150384
2018-05-09_12-28-18.323284720,1525861698.325540333,24488671216,2018-05-09_12-28-48.368353605,1525861728.370453376,0.29,0.40,0.40,13925800340,13098184313398,,,,4547,6,218292,2482444,1025,0,6140,162,0,0,7707424,7219872,7132696,948,150384
2018-05-09_12-28-48.403304709,1525861728.405369089,24714143344,2018-05-09_12-29-18.453635292,1525861758.455904726,0.57,0.46,0.42,14022818786,13191425896174,,,,4571,6,219837,2491518,1025,0,6168,162,0,0,7707424,7218992,7131824,948,150388
2018-05-09_12-29-18.493589069,1525861758.495680976,24359496931,2018-05-09_12-29-48.538335074,1525861788.540454802,0.74,0.51,0.44,14119581992,13283328264746,,,,4591,6,221370,2500592,1025,0,6184,163,0,0,7707424,7220948,7133704,948,150396
2018-05-09_12-29-48.572902947,1525861788.575071582,16922727550,2018-05-09_12-30-18.621090559,1525861818.623241778,0.58,0.49,0.44,14143733618,13347177022420,,,,4607,6,222331,2511013,1025,0,6196,163,0,0,7707424,7220112,7133048,948,150400
2018-05-09_12-30-18.655998436,1525861818.658104073,24343944949,2018-05-09_12-30-48.701199339,1525861848.703305945,0.56,0.49,0.44,14240154104,13439019921012,,,,4620,6,223800,2520118,1025,0,6214,163,0,0,7707424,7220240,7133068,948,150400
2018-05-09_12-30-48.734901915,1525861848.736902082,24432680429,2018-05-09_12-31-18.781124173,1525861878.783204489,0.47,0.48,0.43,14337170330,13531195375626,,,,4635,6,225293,2529242,1025,0,6235,164,0,0,7707424,7233200,7145868,948,150392
2018-05-09_12-31-18.815095515,1525861878.817143591,24822338164,2018-05-09_12-31-48.858971365,1525861908.861009034,0.56,0.50,0.44,14435154116,13624841354312,,,,4649,6,226799,2538360,1025,0,6250,164,0,0,7707424,7232844,7145672,948,150392
2018-05-09_12-31-48.892510188,1525861908.894524647,16856190340,2018-05-09_12-32-18.937670632,1525861938.939900364,0.42,0.47,0.43,14459925482,13688438419070,,,,4660,6,227782,2548757,1025,0,6257,164,0,0,7707424,7232744,7145572,948,150392
2018-05-09_12-32-18.972891437,1525861938.975052573,24324463836,2018-05-09_12-32-49.038732421,1525861969.041586800,0.50,0.48,0.44,14555636048,13780208793632,,,,4675,6,229213,2557890,1025,0,6273,164,0,0,7707424,7232888,7145652,948,150396
2018-05-09_12-32-49.078640976,1525861969.082113216,24753624361,2018-05-09_12-33-19.128997660,1525861999.131322082,0.36,0.45,0.43,14653029074,13873597509740,,,,4690,6,230746,2566977,1025,0,6290,164,0,0,7707424,7232760,7145504,948,150396
2018-05-09_12-33-19.164339100,1525861999.166334024,24329598667,2018-05-09_12-33-49.208248198,1525862029.210368797,0.54,0.49,0.44,14749037780,13965383711222,,,,4711,6,232238,2576033,1025,0,6314,164,0,0,7707424,7231740,7144568,948,150400
2018-05-09_12-33-49.241957584,1525862029.243978564,24791092537,2018-05-09_12-34-19.286460451,1525862059.288567118,0.39,0.46,0.43,14846895206,14058913519686,,,,4725,6,233737,2585134,1025,0,6329,164,0,0,7707424,7232892,7145464,948,150400
2018-05-09_12-34-19.320501718,1525862059.322566522,24388454367,2018-05-09_12-34-49.365179180,1525862089.367270274,0.43,0.46,0.43,14944376072,14150924278684,,,,4739,6,235281,2594192,1025,0,6370,164,0,0,7707424,7232352,7145232,948,150400
2018-05-09_12-34-49.399000774,1525862089.401057897,24451521219,2018-05-09_12-35-19.442885536,1525862119.444949954,0.52,0.48,0.44,15058181078,14243174366900,,,,4753,6,236877,2603179,1025,0,6408,164,0,0,7707424,7232888,7145724,948,150400
2018-05-09_12-35-19.476555972,1525862119.478593651,16891500824,2018-05-09_12-35-49.520896138,1525862149.522999463,0.57,0.50,0.45,15082789724,14306905390020,,,,4764,6,237914,2613594,1025,0,6421,164,0,0,7707424,7233364,7146352,948,150400
2018-05-09_12-35-49.555605891,1525862149.557636624,24300631349,2018-05-09_12-36-19.623713821,1525862179.626511838,0.60,0.52,0.45,15179924870,14398585044076,,,,4784,6,239490,2622667,1025,0,6466,164,0,0,7707424,7220700,7133472,948,150408
2018-05-09_12-36-19.666022780,1525862179.668296618,24750694286,2018-05-09_12-36-49.713026472,1525862209.715256529,0.62,0.53,0.46,15293106716,14491961636868,,,,4804,6,241213,2631674,1025,0,6491,164,0,0,7707424,7220240,7133092,948,150412
2018-05-09_12-36-49.748210711,1525862209.750311135,24371887324,2018-05-09_12-37-19.792618400,1525862239.794799600,0.66,0.54,0.47,15390242462,14583909497494,,,,4816,6,242783,2640749,1025,0,6502,165,0,0,7707424,7219776,7132628,948,150412
2018-05-09_12-37-19.827074686,1525862239.829187590,16937295678,2018-05-09_12-37-49.871316513,1525862269.873756126,0.47,0.51,0.46,15414503228,14647812677560,,,,4833,6,243857,2651133,1025,0,6512,165,0,0,7707424,7219900,7132772,948,150416
2018-05-09_12-37-49.906429310,1525862269.908448921,24769546488,2018-05-09_12-38-19.949024753,1525862299.951102475,0.56,0.52,0.46,15512008094,14741259150964,,,,4858,6,245487,2660215,1025,0,6552,166,0,0,7707424,7219956,7133016,948,150424
2018-05-09_12-38-19.982921879,1525862299.984987730,24415828382,2018-05-09_12-38-50.025917885,1525862330.027985329,0.58,0.54,0.47,15608982680,14833371575324,,,,4871,6,247025,2669334,1025,0,6567,166,0,0,7707424,7220020,7132904,948,150424
2018-05-09_12-38-50.059875532,1525862330.061927882,24413817235,2018-05-09_12-39-20.104653186,1525862360.106819736,0.47,0.52,0.47,15705825146,14925477011072,,,,4886,6,248571,2678448,1025,0,6585,166,0,0,7707424,7232488,7145076,948,150416
