StartTime,StartEpoch,EndTime,EndEpoch,CPULoad1m,CPULoad5m,CPULoad5m,NetDevRX,NetDevTX,IRQens2-0,IRQens2-1,IRQens2-2,IRQens2-3,IRQens2-4,IRQens2-5,IRQens2-6,IRQens2-7,user,nice,system,idle,iowait,irq,softirq,steal,guest,guest_nice,CTXT,MemTotal,MemFree,MemAvailable,Buffers,Cached
2018-05-18_14-59-12.603385502,1526648352.605392982,2018-05-18_14-59-12.609739238,1526648352.611655465,0.23,0.26,0.29,2539741996202,4404543262,30869046,13456289,15403436,13587682,12993599,11821036,13223204,13943779,3980,0,74553,2295333,2477,0,5648,0,0,0,65541588,32804244,31568432,31459320,2116,172904
2018-05-18_14-59-42.662872950,1526648382.664874607,2018-05-18_14-59-42.669543204,1526648382.671483143,0.14,0.23,0.28,2563270383084,4446257908,31021584,13456289,15403436,13633963,13898643,11821036,13223204,13943779,4007,0,75254,2317889,2477,0,5660,0,0,0,66020078,32804244,31569132,31460436,2116,172904
2018-05-18_15-00-12.721683176,1526648412.723832331,2018-05-18_15-00-12.728138388,1526648412.730123601,0.22,0.24,0.28,2587128960138,4476814054,32157530,13456289,15403436,13633963,13939865,11821036,13223204,13943779,4032,0,75791,2340726,2477,0,5993,0,0,0,66435294,32804244,31581336,31472712,2116,172904
2018-05-18_15-00-42.780316953,1526648442.782529039,2018-05-18_15-00-42.786948032,1526648442.788994999,0.26,0.25,0.28,2610492314600,4517042980,32359585,13456289,15403436,13633963,13939865,11821036,14110579,13943779,4058,0,76491,2363298,2477,0,6022,0,0,0,66917595,32804244,31582600,31473704,2116,172904
2018-05-18_15-01-12.841682463,1526648472.843677577,2018-05-18_15-01-12.848333035,1526648472.850383644,0.23,0.24,0.28,2633325299710,4558407046,32590510,13456289,16363511,13633963,13939865,11821036,14152496,13943779,4096,0,77147,2385998,2480,0,6041,0,0,0,67635600,32804244,31582056,31472860,2116,172916
2018-05-18_15-01-42.900020163,1526648502.902193315,2018-05-18_15-01-42.906763011,1526648502.908812501,0.14,0.22,0.27,2655559034196,4599102232,32761971,14433148,16408784,13633963,13939865,11821036,14152496,13943779,4131,0,77765,2408694,2480,0,6062,0,0,0,68555323,32804244,31581180,31472988,2116,172916
2018-05-18_15-02-12.962829264,1526648532.964976871,2018-05-18_15-02-12.970994045,1526648532.973095914,0.09,0.20,0.26,2678932362398,4639975138,32922032,14480987,16408784,13633963,13939865,12705648,14152496,13943779,4152,0,78481,2431259,2480,0,6075,0,0,0,69071755,32804244,31578608,31470168,2116,172916
2018-05-18_15-02-43.030772268,1526648563.032706411,2018-05-18_15-02-43.036905198,1526648563.038798874,0.05,0.18,0.25,2701468782456,4680853084,33095794,14480987,16408784,14627836,13939865,12749157,14152496,13943779,4187,0,79100,2453940,2480,0,6088,0,0,0,69978126,32804244,31581476,31472320,2116,172916
2018-05-18_15-03-13.089139115,1526648593.091328874,2018-05-18_15-03-13.096095828,1526648593.098057585,0.17,0.20,0.26,2724745622506,4721815150,33255300,14480987,16408784,14677422,13939865,12749157,14152496,14830319,4211,0,79803,2476502,2480,0,6102,0,0,0,70480465,32804244,31582028,31473380,2116,172916
2018-05-18_15-03-43.150046117,1526648623.152188767,2018-05-18_15-03-43.156481961,1526648623.158435935,0.10,0.18,0.25,2748075225518,4752799456,34327339,14480987,16408784,14677422,13939865,12749157,14152496,14874836,4233,0,80286,2499345,2480,0,6372,0,0,0,70944858,32804244,31582568,31473912,2116,172920
2018-05-18_15-04-13.208483245,1526648653.210760001,2018-05-18_15-04-13.215236570,1526648653.217243784,0.13,0.18,0.24,2770630026142,4793005642,34550664,14480987,16408784,14677422,14805577,12749157,14152496,14874836,4261,0,80981,2521914,2480,0,6401,0,0,0,71492615,32804244,31580532,31471904,2116,172920
2018-05-18_15-04-43.267584668,1526648683.269781303,2018-05-18_15-04-43.274308942,1526648683.276243062,0.14,0.18,0.24,2793868568040,4836250948,34703536,14480987,17431054,14677422,14850940,12749157,14152496,14874836,4298,0,81624,2544587,2480,0,6420,0,0,0,72268673,32804244,31580516,31471532,2116,172920
2018-05-18_15-05-13.326695347,1526648713.328884680,2018-05-18_15-05-13.333851458,1526648713.335916919,0.14,0.17,0.24,2816127749606,4876754374,34873802,14480987,17486583,14677422,14850940,12749157,15015180,14874836,4323,0,82323,2567156,2480,0,6444,0,0,0,72827421,32804244,31566364,31457468,2116,172928
2018-05-18_15-05-43.388603397,1526648743.390794781,2018-05-18_15-05-43.395260413,1526648743.397250513,0.16,0.17,0.23,2838716894718,4917101500,35050418,14480987,17486583,14677422,14850940,12749157,15061924,15737929,4354,0,83028,2589706,2480,0,6472,0,0,0,73366252,32804244,31568424,31460044,2116,172932
2018-05-18_15-06-13.449573355,1526648773.451570728,2018-05-18_15-06-13.456042583,1526648773.458159536,0.21,0.19,0.24,2862153179812,4960744606,35208264,14480987,17486583,15712010,14850940,12749157,15061924,15784797,4390,0,83669,2612372,2480,0,6483,0,0,0,74142240,32804244,31569252,31460884,2116,172932
2018-05-18_15-06-43.508706124,1526648803.510703216,2018-05-18_15-06-43.515022409,1526648803.516924252,0.13,0.17,0.23,2883961785154,4999506958,35374773,14480987,17486583,15769643,14850940,13567266,15061924,15784797,4416,0,84332,2634993,2480,0,6498,0,0,0,74671466,32804244,31569992,31461320,2116,172932
